Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Manihot aesculifolia 		1	3666							Manihot aesculifolia 								
Manihot auriculata 		1	3666							Manihot auriculata 								
Manihot angustiloba		1	3666							Manihot angustiloba								
Manihot caudata		1	3666							Manihot caudata								
Manihot crassisepala 		1	3666							Manihot crassisepala 								
Manihot chlorosticta 		1	3666							Manihot chlorosticta 								
Manihot davisiae		1	3666							Manihot davisiae								
Manihot foetida		1	3666							Manihot foetida								
Manihot mcvaughii		1	3666							Manihot mcvaughii								
Manihot michaelis		1	3666							Manihot michaelis								
Manihot oaxacana 		1	3666							Manihot oaxacana 								
Manihot obovata		1	3666							Manihot obovata								
Manihotoides pauciflora		1	3666							Manihotoides pauciflora								
Manihot pringlei 		1	3666							Manihot pringlei 								
Manihot rhomboidea 		1	3666							Manihot rhomboidea 								
Manihot rubricaulis 		1	3666							Manihot rubricaulis 								
Manihot subspicata 		1	3666							Manihot subspicata 								
Manihot tomatophylla 		1	3666							Manihot tomatophylla 								
Manihot walkerae 		1	3666							Manihot walkerae 								
Manihot websteri		1	3666							Manihot websteri								
Manihot brachyloba 		1	3666							Manihot brachyloba 								
Manihot esculenta CLONE 2		1	3666							Manihot esculenta CLONE 2								
Manihot esculenta CLONE 1		1	3666							Manihot esculenta CLONE 1								
Cnidoscolus egregius 		1	3666							Cnidoscolus egregius 								
Manihot alutacea 		1	3666							Manihot alutacea 								
Manihot anomala 		1	3666							Manihot anomala 								
Manihot caerulescens 		1	3666							Manihot caerulescens 								
Manihot carthaginensis		1	3666							Manihot carthaginensis								
Manihot epruinosa		1	3666							Manihot epruinosa								
Manihot ?lamentosa 		1	3666							Manihot ?lamentosa 								
Manihot fruticulosa 		1	3666							Manihot fruticulosa 								
Manihot glaziovii 		1	3666							Manihot glaziovii 								
Manihot guaranitica		1	3666							Manihot guaranitica								
Manihot  jacobinensis		1	3666							Manihot  jacobinensis								
Manihot longipetiolata		1	3666							Manihot longipetiolata								
Manihot orbicularis		1	3666							Manihot orbicularis								
Manihot peltata 		1	3666							Manihot peltata 								
Manihot pentaphylla 		1	3666							Manihot pentaphylla 								
Manihot pilosa 		1	3666							Manihot pilosa 								
Manihot pseudoglaziovii		1	3666							Manihot pseudoglaziovii								
Manihot purpureocostata 		1	3666							Manihot purpureocostata 								
Manihot sparsifolia		1	3666							Manihot sparsifolia								
Manihot triphylla		1	3666							Manihot triphylla								
Manihot tristis 		1	3666							Manihot tristis 								
Manihot violacea		1	3666							Manihot violacea								
Cnidoscolus tubulosus		1	3666							Cnidoscolus tubulosus								
Manihot dichotoma 		1	3666							Manihot dichotoma 								
Manihot flemingiana		1	3666							Manihot flemingiana								
Manihot grahamii 		1	3666							Manihot grahamii 								
Manihot hunzikeriana		1	3666							Manihot hunzikeriana								
Manihot pusilla		1	3666							Manihot pusilla								
Manihot quinqueloba 		1	3666							Manihot quinqueloba 								
Manihot quinquepartita 		1	3666							Manihot quinquepartita 								
Manihot sagittatopartita 		1	3666							Manihot sagittatopartita 								
Manihot salicifolia		1	3666							Manihot salicifolia								
Manihot surinamensis 		1	3666							Manihot surinamensis 								
Manihot zehntneri		1	3666							Manihot zehntneri								
Cnidoscolus urens		1	3666							Cnidoscolus urens								
