Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Ephoron shigae c01		1	636							Ephoron shigae c01								
Ephoron shigae c02		1	636							Ephoron shigae c02								
Ephoron shigae c03		1	636							Ephoron shigae c03								
Ephoron shigae c04		1	636							Ephoron shigae c04								
Ephoron shigae c05		1	636							Ephoron shigae c05								
Ephoron shigae c06		1	636							Ephoron shigae c06								
Ephoron shigae c07		1	636							Ephoron shigae c07								
Ephoron shigae c08		1	636							Ephoron shigae c08								
Ephoron shigae c09		1	636							Ephoron shigae c09								
Ephoron shigae c10		1	636							Ephoron shigae c10								
Ephoron shigae c11		1	636							Ephoron shigae c11								
Ephoron shigae c12		1	636							Ephoron shigae c12								
Ephoron shigae c13		1	636							Ephoron shigae c13								
Ephoron shigae c14		1	636							Ephoron shigae c14								
Ephoron shigae c15		1	636							Ephoron shigae c15								
Ephoron shigae c16		1	636							Ephoron shigae c16								
Ephoron shigae c17		1	636							Ephoron shigae c17								
Ephoron shigae c18		1	636							Ephoron shigae c18								
Ephoron shigae c19		1	636							Ephoron shigae c19								
Ephoron shigae c20		1	636							Ephoron shigae c20								
Ephoron shigae c21		1	636							Ephoron shigae c21								
Ephoron shigae c22		1	636							Ephoron shigae c22								
Ephoron shigae c23		1	636							Ephoron shigae c23								
Ephoron shigae c24		1	636							Ephoron shigae c24								
Ephoron shigae c25		1	636							Ephoron shigae c25								
Ephoron shigae c26		1	636							Ephoron shigae c26								
Ephoron shigae c27		1	636							Ephoron shigae c27								
Ephoron shigae c28		1	636							Ephoron shigae c28								
Ephoron shigae c29		1	636							Ephoron shigae c29								
Ephoron shigae c30		1	636							Ephoron shigae c30								
Ephoron shigae c31		1	636							Ephoron shigae c31								
Ephoron shigae c32		1	636							Ephoron shigae c32								
Ephoron shigae c33		1	636							Ephoron shigae c33								
Ephoron shigae c34		1	636							Ephoron shigae c34								
Ephoron shigae c35		1	636							Ephoron shigae c35								
Ephoron shigae c36		1	636							Ephoron shigae c36								
Ephoron shigae c37		1	636							Ephoron shigae c37								
Ephoron shigae c38		1	636							Ephoron shigae c38								
Ephoron shigae c39		1	636							Ephoron shigae c39								
Ephoron shigae c40		1	636							Ephoron shigae c40								
Ephoron shigae c41		1	636							Ephoron shigae c41								
Ephoron shigae c42		1	636							Ephoron shigae c42								
Ephoron shigae c43		1	636							Ephoron shigae c43								
Ephoron shigae c44		1	636							Ephoron shigae c44								
Ephoron shigae c45		1	636							Ephoron shigae c45								
Ephoron shigae c46		1	636							Ephoron shigae c46								
Ephoron shigae c47		1	636							Ephoron shigae c47								
Ephoron shigae c48		1	636							Ephoron shigae c48								
Ephoron shigae c49		1	636							Ephoron shigae c49								
Ephoron shigae c50		1	636							Ephoron shigae c50								
Ephoron shigae c51		1	636							Ephoron shigae c51								
Ephoron shigae c52		1	636							Ephoron shigae c52								
Ephoron shigae c53		1	636							Ephoron shigae c53								
Ephoron shigae c54		1	636							Ephoron shigae c54								
Ephoron shigae c55		1	636							Ephoron shigae c55								
Ephoron shigae c56		1	636							Ephoron shigae c56								
Ephoron shigae c57		1	636							Ephoron shigae c57								
Ephoron shigae c58		1	636							Ephoron shigae c58								
Ephoron shigae c59		1	636							Ephoron shigae c59								
Ephoron shigae c60		1	636							Ephoron shigae c60								
Ephoron shigae c61		1	636							Ephoron shigae c61								
Ephoron shigae c62		1	636							Ephoron shigae c62								
Ephoron shigae c63		1	636							Ephoron shigae c63								
Ephoron shigae c64		1	636							Ephoron shigae c64								
Ephoron shigae c65		1	636							Ephoron shigae c65								
Ephoron shigae c66		1	636							Ephoron shigae c66								
Ephoron shigae c67		1	636							Ephoron shigae c67								
Ephoron shigae c68		1	636							Ephoron shigae c68								
Ephoron shigae c69		1	636							Ephoron shigae c69								
Ephoron shigae c70		1	636							Ephoron shigae c70								
Ephoron shigae c71		1	636							Ephoron shigae c71								
Ephoron shigae c72		1	636							Ephoron shigae c72								
Ephoron shigae c73		1	636							Ephoron shigae c73								
Ephoron shigae c74		1	636							Ephoron shigae c74								
Ephoron shigae c75		1	636							Ephoron shigae c75								
Ephoron shigae c76		1	636							Ephoron shigae c76								
Ephoron shigae c77		1	636							Ephoron shigae c77								
Ephoron shigae c78		1	636							Ephoron shigae c78								
Ephoron shigae c79		1	636							Ephoron shigae c79								
Ephoron shigae c80		1	636							Ephoron shigae c80								
Ephoron shigae Korea1		1	636							Ephoron shigae Korea1								
Ephoron shigae Korea2		1	636							Ephoron shigae Korea2								
