Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes
Antirrhinum FAR	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			AAAA		2015-06-25	Antirrhinum FAR	TN							
Antirrhinum PLE	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			AAAA		2015-06-25	Antirrhinum PLE	TN							
Antirrhinum SQUA	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			CAA45228		2015-06-25	Antirrhinum SQUA	TN							
Arabidopsis FUL	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			NP_568929		2015-06-25	Arabidopsis FUL	TN							
Arabidopsis AG	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			AAAA		2015-06-25	Arabidopsis AG	TN							
Arabidopsis AP1	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			NP_177074		2015-06-25	Arabidopsis AP1	TN							
Arabidopsis CAL	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			NP_564243		2015-06-25	Arabidopsis CAL	TN							
Arabidopsis SEP1	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			NP_568322		2015-06-25	Arabidopsis SEP1	TN							
Arabidopsis SEP2	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			AAU82009		2015-06-25	Arabidopsis SEP2	TN							
Arabidopsis SEP3	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			NP_564214		2015-06-25	Arabidopsis SEP3	TN							
Arabidopsis SEP4	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			NP_178466		2015-06-25	Arabidopsis SEP4	TN							
Arabidopsis SHP1	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			AAAA		2015-06-25	Arabidopsis SHP1	TN							
Arabidopsis SHP2	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			AAAA		2015-06-25	Arabidopsis SHP2	TN							
Arabidopsis STK	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			AAAA		2015-06-25	Arabidopsis STK	TN							
Gentian FUL	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			AAAA		2015-06-25	Gentian FUL	TN							
Gentian AP1	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			AAAA		2015-06-25	Gentian AP1	TN							
Gentian AG1	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			AAAA		2015-06-25	Gentian AG1	TN							
Gentian AG2	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			AAAA		2015-06-25	Gentian AG2	TN							
Gentian SEP1	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			AAAA		2015-06-25	Gentian SEP1	TN							
Gentian SEP2	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			AAAA		2015-06-25	Gentian SEP2	TN							
Gentian SEP3	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			AAAA		2015-06-25	Gentian SEP3	TN							
Gentian STK1	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			AAAA		2015-06-25	Gentian STK1	TN							
Morning glory DP	Isolation of MADS box genes from Japanese gentian 	1	403	IBRC			AAAA		2015-06-25	Morning glory DP	TN							
