Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes
Labidus praedator Cac1		1	501				KP455506			Labidus praedator Cac1								
Labidus praedator Cac2		1	501				KP455507			Labidus praedator Cac2								
Labidus praedator Tap		1	501				KP455508			Labidus praedator Tap								
Labidus praedator TC		1	501				KP455509			Labidus praedator TC								
Labidus coecus		1	501				AY233578			Labidus coecus								
Labidus spininodis		1	501				AY233577			Labidus spininodis								
Eciton burchellii		1	501				AY233576			Eciton burchellii								
Eciton vagans		1	501				AY233572			Eciton vagans								
Eciton mexicanum		1	501				AY233575			Eciton mexicanum								
Nomamyrmex esenbeckii		1	501				AY233579			Nomamyrmex esenbeckii								
Dorylus nigricans		1	501				AY233560			Dorylus nigricans								
