Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Labidus praedator Cac1		1	1387							Labidus praedator Cac1								
Labidus praedator Cac2		1	1387							Labidus praedator Cac2								
Labidus praedator Tap		1	1387							Labidus praedator Tap								
Labidus praedator TC		1	1387							Labidus praedator TC								
Labidus coecus		1	1387							Labidus coecus								
Labidus spininodis		1	1387							Labidus spininodis								
Eciton burchellii		1	1387							Eciton burchellii								
Eciton vagans		1	1387							Eciton vagans								
Eciton mexicanum		1	1387							Eciton mexicanum								
Nomamyrmex esenbeckii		1	1387							Nomamyrmex esenbeckii								
Dorylus nigricans		1	1387							Dorylus nigricans								
