Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes
Enterococcus faecalis V583		1	206745					PRJNA57669		Enterococcus faecalis V583								
Enterococcus faecalis 62		1	206745					PRJNA159663		Enterococcus faecalis 62								
Enterococcus faecium Com15		1	206745					PRJNA55725		Enterococcus faecium Com15								
Enterococcus faecium DO		1	206745					PRJNA55353		Enterococcus faecium DO								
Enterococcus  mundtii CRL1656		1	206745				AFWZ00000000.1	PRJNA71221		Enterococcus  mundtii CRL1656								
Enterococcus  casseliflavus ATCC 12755		1	206745					PRJNA63559		Enterococcus  casseliflavus ATCC 12755								
Enterococcus  gallinarum EG2		1	206745					PRJNA55685		Enterococcus  gallinarum EG2								
Enterococcus  saccharolyticus ATCC 43076		1	206745					PRJNA206365		Enterococcus  saccharolyticus ATCC 43076								
Enterococcus  italicus DSM 15952		1	206745					PRJNA61487		Enterococcus  italicus DSM 15952								
Lactococcus lactis Subsp cremoris SK11		1	206745					PRJNA57983		Lactococcus lactis Subsp cremoris SK11								
