Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Antirrhinum FAR		1	403							Antirrhinum FAR								
Antirrhinum PLE		1	403							Antirrhinum PLE								
Antirrhinum SQUA		1	403							Antirrhinum SQUA								
Arabidopsis FUL		1	403							Arabidopsis FUL								
Arabidopsis AG		1	403							Arabidopsis AG								
Arabidopsis AP1		1	403							Arabidopsis AP1								
Arabidopsis CAL		1	403							Arabidopsis CAL								
Arabidopsis SEP1		1	403							Arabidopsis SEP1								
Arabidopsis SEP2		1	403							Arabidopsis SEP2								
Arabidopsis SEP3		1	403							Arabidopsis SEP3								
Arabidopsis SEP4		1	403							Arabidopsis SEP4								
Arabidopsis SHP1		1	403							Arabidopsis SHP1								
Arabidopsis SHP2		1	403							Arabidopsis SHP2								
Arabidopsis STK		1	403							Arabidopsis STK								
Gentian FUL		1	403							Gentian FUL								
Gentian AP1		1	403							Gentian AP1								
Gentian AG1		1	403							Gentian AG1								
Gentian AG2		1	403							Gentian AG2								
Gentian SEP1		1	403							Gentian SEP1								
Gentian SEP2		1	403							Gentian SEP2								
Gentian SEP3		1	403							Gentian SEP3								
Gentian STK1		1	403							Gentian STK1								
Morning glory DP		1	403							Morning glory DP								
Morning glory PEONY		1	403							Morning glory PEONY								
Petunia FBP2		1	403							Petunia FBP2								
Petunia FBP5		1	403							Petunia FBP5								
Petunia FBP6		1	403							Petunia FBP6								
Petunia FBP11		1	403							Petunia FBP11								
Petunia PFG		1	403							Petunia PFG								
Petunia pMADS3		1	403							Petunia pMADS3								
Rosa MASAKO C1		1	403							Rosa MASAKO C1								
Rosa MASAKO D1		1	403							Rosa MASAKO D1								
Cucumber CUM10		1	403							Cucumber CUM10								
Cucumber CUM1		1	403							Cucumber CUM1								
Gossypium MADS3		1	403							Gossypium MADS3								
Gossypium MADS7		1	403							Gossypium MADS7								
Gossypium MADS5		1	403							Gossypium MADS5								
Oncidium MADS2		1	403							Oncidium MADS2								
Oncidium MADS4		1	403							Oncidium MADS4								
Lilium MADS2		1	403							Lilium MADS2								
Lilium MADS10		1	403							Lilium MADS10								
Gerbera GAGA1		1	403							Gerbera GAGA1								
Gerbera GAGA2		1	403							Gerbera GAGA2								
Thalictrum ThdAG1		1	403							Thalictrum ThdAG1								
Thalictrum ThdAG2		1	403							Thalictrum ThdAG2								
Aquilegia AG2		1	403							Aquilegia AG2								
Aquilegia AG1		1	403							Aquilegia AG1								
Arabidopsis AP3		1	403							Arabidopsis AP3								
Arabidopsis PI		1	403							Arabidopsis PI								
Antirrhinum DEF		1	403							Antirrhinum DEF								
Antirrhinum GLO		1	403							Antirrhinum GLO								
Gentian TM6		1	403							Gentian TM6								
Gentian AP3a		1	403							Gentian AP3a								
Gentian AP3b		1	403							Gentian AP3b								
Gentian PI1		1	403							Gentian PI1								
Gentian PI2		1	403							Gentian PI2								
Gentian PI3		1	403							Gentian PI3								
Petunia TM6		1	403							Petunia TM6								
Petunia GLO1		1	403							Petunia GLO1								
Petunia pMADS2		1	403							Petunia pMADS2								
Petunia GP		1	403							Petunia GP								
Tomato TDR6		1	403							Tomato TDR6								
Oncidium MADS5		1	403							Oncidium MADS5								
Oncidium MADS8		1	403							Oncidium MADS8								
Oncidium MADS9		1	403							Oncidium MADS9								
Oryza MADS2		1	403							Oryza MADS2								
Oryza MADS16		1	403							Oryza MADS16								
Torenia GLO		1	403							Torenia GLO								
Torenia DEF		1	403							Torenia DEF								
Gerbera GDEF1		1	403							Gerbera GDEF1								
Gerbera GDEF2		1	403							Gerbera GDEF2								
Gerbera GDEF3		1	403							Gerbera GDEF3								
Gerbera GGLO1		1	403							Gerbera GGLO1								
Rose MASAKO B3		1	403							Rose MASAKO B3								
Rose MASAKO BP		1	403							Rose MASAKO BP								
Rose MASAKO euB3		1	403							Rose MASAKO euB3								
Chrysanthemum CDM86		1	403							Chrysanthemum CDM86								
Chrysanthemum CDM115		1	403							Chrysanthemum CDM115								
Phalaenopsis MADS2		1	403							Phalaenopsis MADS2								
Phalaenopsis MADS3		1	403							Phalaenopsis MADS3								
Phalaenopsis MADS4		1	403							Phalaenopsis MADS4								
Phalaenopsis MADS5		1	403							Phalaenopsis MADS5								
Phalaenopsis MADS6		1	403							Phalaenopsis MADS6								
Aquilegia AP3A		1	403							Aquilegia AP3A								
Aquilegia AP3B		1	403							Aquilegia AP3B								
Aquilegia AP3C		1	403							Aquilegia AP3C								
Aquilegia PI		1	403							Aquilegia PI								
Maize ZAG1		1	403							Maize ZAG1								
Maize ZMM2		1	403							Maize ZMM2								
