Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Cosmodela duponti MY102		1	250							Cosmodela duponti MY102								
Cosmodela batesi Taiwan		1	250							Cosmodela batesi Taiwan								
Cosmodela duponti Pons		1	250							Cosmodela duponti Pons								
Cosmodela juxtata BMHN796179		1	250							Cosmodela juxtata BMHN796179								
Cosmodela duponti MY101		1	250							Cosmodela duponti MY101								
Cosmodela juxtata MY7		1	250							Cosmodela juxtata MY7								
Cosmodela juxtata MY8		1	250							Cosmodela juxtata MY8								
Cosmodela juxtata MY220		1	250							Cosmodela juxtata MY220								
Cosmodela juxtata MY214		1	250							Cosmodela juxtata MY214								
Cosmodela juxtata MY219		1	250							Cosmodela juxtata MY219								
Cosmodela juxtata MY223		1	250							Cosmodela juxtata MY223								
Cosmodela juxtata MY57		1	250							Cosmodela juxtata MY57								
Cosmodela juxtata MY63		1	250							Cosmodela juxtata MY63								
Cosmodela juxtata MY30		1	250							Cosmodela juxtata MY30								
Cosmodela juxtata MY213		1	250							Cosmodela juxtata MY213								
Cosmodela juxtata MY211		1	250							Cosmodela juxtata MY211								
Cosmodela juxtata MY212		1	250							Cosmodela juxtata MY212								
Cosmodela juxtata MY222		1	250							Cosmodela juxtata MY222								
Cosmodela juxtata MY221		1	250							Cosmodela juxtata MY221								
Cosmodela aurulenta MY332		1	250							Cosmodela aurulenta MY332								
Cosmodela aurulenta MY338		1	250							Cosmodela aurulenta MY338								
Cosmodela aurulenta MY340		1	250							Cosmodela aurulenta MY340								
Cosmodela aurulenta MY329		1	250							Cosmodela aurulenta MY329								
Cosmodela aurulenta MY16		1	250							Cosmodela aurulenta MY16								
Cosmodela aurulenta MY17		1	250							Cosmodela aurulenta MY17								
Cosmodela aurulenta MY31		1	250							Cosmodela aurulenta MY31								
Cosmodela aurulenta MY32		1	250							Cosmodela aurulenta MY32								
Cosmodela aurulenta MY55		1	250							Cosmodela aurulenta MY55								
Cosmodela aurulenta MY303		1	250							Cosmodela aurulenta MY303								
Cosmodela aurulenta MY309		1	250							Cosmodela aurulenta MY309								
Cosmodela aurulenta MY312		1	250							Cosmodela aurulenta MY312								
Lophyra striolata T552		1	250							Lophyra striolata T552								
Lophyra striolata T553		1	250							Lophyra striolata T553								
Lophyra striolata T1010		1	250							Lophyra striolata T1010								
Calomera angulata T163		1	250							Calomera angulata T163								
Calomera angulata T17		1	250							Calomera angulata T17								
Calomera angulata T126		1	250							Calomera angulata T126								
Cicindela chinensis T808		1	250							Cicindela chinensis T808								
Cicindela chinensis T700		1	250							Cicindela chinensis T700								
Cicindela chinensis T744		1	250							Cicindela chinensis T744								
Cosmodela sp T973		1	250							Cosmodela sp T973								
Cosmodela batesi T579		1	250							Cosmodela batesi T579								
Cosmodela batesi T730		1	250							Cosmodela batesi T730								
Cosmodela batesi T580		1	250							Cosmodela batesi T580								
Cosmodela batesi T961		1	250							Cosmodela batesi T961								
Cosmodela batesi T990		1	250							Cosmodela batesi T990								
Cosmodela aurulenta MY64		1	250							Cosmodela aurulenta MY64								
Cosmodela aurulenta T886		1	250							Cosmodela aurulenta T886								
Cosmodela aurulenta MY18		1	250							Cosmodela aurulenta MY18								
Cosmodela aurulenta T974		1	250							Cosmodela aurulenta T974								
Cosmodela juxtata T833		1	250							Cosmodela juxtata T833								
Cosmodela juxtata T874		1	250							Cosmodela juxtata T874								
Cosmodela juxtata T898		1	250							Cosmodela juxtata T898								
Cosmodela juxtata T879		1	250							Cosmodela juxtata T879								
Cosmodela juxtata T867		1	250							Cosmodela juxtata T867								
Cosmodela juxtata T885		1	250							Cosmodela juxtata T885								
Cosmodela juxtata MY56		1	250							Cosmodela juxtata MY56								
Cosmodela juxtata T888		1	250							Cosmodela juxtata T888								
Cosmodela juxtata T864		1	250							Cosmodela juxtata T864								
Cosmodela juxtata T870		1	250							Cosmodela juxtata T870								
Cosmodela juxtata T889		1	250							Cosmodela juxtata T889								
Cosmodela juxtata T871		1	250							Cosmodela juxtata T871								
Cosmodela juxtata T903		1	250							Cosmodela juxtata T903								
Cosmodela juxtata T904		1	250							Cosmodela juxtata T904								
Cosmodela juxtata T831		1	250							Cosmodela juxtata T831								
Cosmodela juxtata T1007		1	250							Cosmodela juxtata T1007								
Cosmodela juxtata T606		1	250							Cosmodela juxtata T606								
Cosmodela juxtata T872		1	250							Cosmodela juxtata T872								
Cosmodela juxtata T905		1	250							Cosmodela juxtata T905								
Cosmodela juxtata T834		1	250							Cosmodela juxtata T834								
Cosmodela fleutiauxi T604		1	250							Cosmodela fleutiauxi T604								
Cosmodela duponti T901		1	250							Cosmodela duponti T901								
Cosmodela aurulenta MY302		1	250							Cosmodela aurulenta MY302								
