Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Salinivibrio sp. S34		1	1565							Salinivibrio sp. S34								
Salinivibrio sp. S35		1	1565							Salinivibrio sp. S35								
Salinivibrio sp. S10B		1	1565							Salinivibrio sp. S10B								
Salinivibrio costicola subsp. alcaliphilus 18AGT (AJ640132)		1	1565							Salinivibrio costicola subsp. alcaliphilus 18AGT (AJ640132)								
Salinivibrio costicola subsp. costicola  ATCC 35508T (X74699)		1	1565							Salinivibrio costicola subsp. costicola  ATCC 35508T (X74699)								
Salinivibrio vallismortis DSM8285T (AF057016)		1	1565							Salinivibrio vallismortis DSM8285T (AF057016)								
Salinivibrio proteolyticus AF-2004T (DQ092443)		1	1565							Salinivibrio proteolyticus AF-2004T (DQ092443)								
Salinivibrio aegyptiaca subsp. sharmensis		1	1565							Salinivibrio aegyptiaca subsp. sharmensis								
Salinivibrio siamensis ND1-1T (AB285018)		1	1565							Salinivibrio siamensis ND1-1T (AB285018)								
Vibrio comitans GHG2-1T (DQ922915)		1	1565							Vibrio comitans GHG2-1T (DQ922915)								
