Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Haplocarpha rueppellii S191 HIB 10 Kenya		1	647							Haplocarpha rueppellii S191 HIB 10 Kenya								
Haplocarpha rueppellii S191 HIB 11 Kenya		1	647							Haplocarpha rueppellii S191 HIB 11 Kenya								
Haplocarpha rueppellii S191 HIB 3 Kenya		1	647							Haplocarpha rueppellii S191 HIB 3 Kenya								
Haplocarpha rueppellii S183 HIB M 8 Kenya		1	647							Haplocarpha rueppellii S183 HIB M 8 Kenya								
Haplocarpha rueppellii S183 HIB M 3 Kenya		1	647							Haplocarpha rueppellii S183 HIB M 3 Kenya								
Haplocarpha rueppellii De Wilde JJFE 6742 M 1 Bale		1	647							Haplocarpha rueppellii De Wilde JJFE 6742 M 1 Bale								
Haplocarpha rueppellii S191 HIB 4 Kenya		1	647							Haplocarpha rueppellii S191 HIB 4 Kenya								
Haplocarpha rueppellii S191 HIB 1 Kenya		1	647							Haplocarpha rueppellii S191 HIB 1 Kenya								
Haplocarpha rueppellii S191 HIB 2 Kenya		1	647							Haplocarpha rueppellii S191 HIB 2 Kenya								
Haplocarpha rueppellii S191 HIB 13 Kenya		1	647							Haplocarpha rueppellii S191 HIB 13 Kenya								
Haplocarpha rueppellii S191 HIB 14 Kenya		1	647							Haplocarpha rueppellii S191 HIB 14 Kenya								
Haplocarpha rueppellii S183 HIB M 6 Kenya		1	647							Haplocarpha rueppellii S183 HIB M 6 Kenya								
Haplocarpha rueppellii S183 HIB M 5 Kenya		1	647							Haplocarpha rueppellii S183 HIB M 5 Kenya								
Haplocarpha rueppellii S183 HIB M 7 Kenya		1	647							Haplocarpha rueppellii S183 HIB M 7 Kenya								
Haplocarpha rueppellii S191 HIB 7 Kenya		1	647							Haplocarpha rueppellii S191 HIB 7 Kenya								
Haplocarpha rueppellii S183 HIB M 4 Kenya		1	647							Haplocarpha rueppellii S183 HIB M 4 Kenya								
Haplocarpha rueppellii S284 HIB 9 Kilimanjaro		1	647							Haplocarpha rueppellii S284 HIB 9 Kilimanjaro								
Haplocarpha rueppellii S284 HIB 1 Kilimanjaro		1	647							Haplocarpha rueppellii S284 HIB 1 Kilimanjaro								
Haplocarpha rueppellii S183 HIB M 2 Kenya		1	647							Haplocarpha rueppellii S183 HIB M 2 Kenya								
Haplocarpha rueppellii S191 HIB 9 Kenya		1	647							Haplocarpha rueppellii S191 HIB 9 Kenya								
Haplocarpha rueppellii S191 HIB 12 Kenya		1	647							Haplocarpha rueppellii S191 HIB 12 Kenya								
Haplocarpha rueppellii S191 HIB 8 Kenya		1	647							Haplocarpha rueppellii S191 HIB 8 Kenya								
Haplocarpha rueppellii S284 HIB 2 Kilimanjaro		1	647							Haplocarpha rueppellii S284 HIB 2 Kilimanjaro								
Haplocarpha rueppellii S284 HIB 3 Kilimanjaro		1	647							Haplocarpha rueppellii S284 HIB 3 Kilimanjaro								
Haplocarpha rueppellii S284 HIB 5 Kilimanjaro		1	647							Haplocarpha rueppellii S284 HIB 5 Kilimanjaro								
Haplocarpha rueppellii S284 HIB 7 Kilimanjaro		1	647							Haplocarpha rueppellii S284 HIB 7 Kilimanjaro								
Haplocarpha rueppellii S284 HIB 6 Kilimanjaro		1	647							Haplocarpha rueppellii S284 HIB 6 Kilimanjaro								
Haplocarpha rueppellii S284 HIB 4 Kilimanjaro		1	647							Haplocarpha rueppellii S284 HIB 4 Kilimanjaro								
Haplocarpha rueppellii S284 HIB 10 Kilimanjaro		1	647							Haplocarpha rueppellii S284 HIB 10 Kilimanjaro								
Haplocarpha rueppellii S124 HIB 8 Elgon		1	647							Haplocarpha rueppellii S124 HIB 8 Elgon								
Haplocarpha rueppellii S183 HIB M 1 Kenya		1	647							Haplocarpha rueppellii S183 HIB M 1 Kenya								
Haplocarpha rueppellii S124 HIB 13 Elgon		1	647							Haplocarpha rueppellii S124 HIB 13 Elgon								
Haplocarpha rueppellii S124 HIB 6 Elgon		1	647							Haplocarpha rueppellii S124 HIB 6 Elgon								
Haplocarpha rueppellii S124 HIB 4 Elgon		1	647							Haplocarpha rueppellii S124 HIB 4 Elgon								
Haplocarpha rueppellii S224 HIB M 6 Aberdare		1	647							Haplocarpha rueppellii S224 HIB M 6 Aberdare								
Haplocarpha rueppellii S191 HIB 5 Kenya		1	647							Haplocarpha rueppellii S191 HIB 5 Kenya								
Haplocarpha rueppellii S191 HIB 6 Kenya		1	647							Haplocarpha rueppellii S191 HIB 6 Kenya								
Haplocarpha rueppellii S191 HIB 15 Kenya		1	647							Haplocarpha rueppellii S191 HIB 15 Kenya								
Haplocarpha rueppellii S284 HIB 8 Kilimanjaro		1	647							Haplocarpha rueppellii S284 HIB 8 Kilimanjaro								
Haplocarpha nervosa McKenzie 970 GRA		1	647							Haplocarpha nervosa McKenzie 970 GRA								
Haplocarpha rueppellii S124 HIB 2 Elgon		1	647							Haplocarpha rueppellii S124 HIB 2 Elgon								
Haplocarpha rueppellii S124 HIB 3 Elgon		1	647							Haplocarpha rueppellii S124 HIB 3 Elgon								
Haplocarpha rueppellii S224 HIB M 3 Aberdare		1	647							Haplocarpha rueppellii S224 HIB M 3 Aberdare								
Haplocarpha rueppellii S224 HIB M 2 Aberdare		1	647							Haplocarpha rueppellii S224 HIB M 2 Aberdare								
Haplocarpha rueppellii S224 HIB M 1 Aberdare		1	647							Haplocarpha rueppellii S224 HIB M 1 Aberdare								
Haplocarpha rueppellii S124 HIB 15 Elgon		1	647							Haplocarpha rueppellii S124 HIB 15 Elgon								
Haplocarpha rueppellii S224 HIB M 8 Aberdare		1	647							Haplocarpha rueppellii S224 HIB M 8 Aberdare								
Haplocarpha rueppellii S224 HIB M 4 Aberdare		1	647							Haplocarpha rueppellii S224 HIB M 4 Aberdare								
Haplocarpha rueppellii De Wilde JJFE 6742 M 2 Bale		1	647							Haplocarpha rueppellii De Wilde JJFE 6742 M 2 Bale								
Haplocarpha parvifolia Mucina 290805 GRA		1	647							Haplocarpha parvifolia Mucina 290805 GRA								
Haplocarpha rueppellii S224 HIB M 7 Aberdare		1	647							Haplocarpha rueppellii S224 HIB M 7 Aberdare								
Haplocarpha rueppellii S124 HIB 14 Elgon		1	647							Haplocarpha rueppellii S124 HIB 14 Elgon								
Haplocarpha rueppellii S224 HIB M 10 Aberdare		1	647							Haplocarpha rueppellii S224 HIB M 10 Aberdare								
Haplocarpha rueppellii S224 HIB M 11 Aberdare		1	647							Haplocarpha rueppellii S224 HIB M 11 Aberdare								
Haplocarpha rueppellii S124 HIB 7 Elgon		1	647							Haplocarpha rueppellii S124 HIB 7 Elgon								
Haplocarpha rueppellii S124 HIB 9 Elgon		1	647							Haplocarpha rueppellii S124 HIB 9 Elgon								
Haplocarpha rueppellii S124 HIB 5 Elgon		1	647							Haplocarpha rueppellii S124 HIB 5 Elgon								
Haplocarpha rueppellii S124 HIB 1 Elgon		1	647							Haplocarpha rueppellii S124 HIB 1 Elgon								
Haplocarpha rueppellii S124 HIB 10 Elgon		1	647							Haplocarpha rueppellii S124 HIB 10 Elgon								
Haplocarpha rueppellii S124 HIB 12 Elgon		1	647							Haplocarpha rueppellii S124 HIB 12 Elgon								
Haplocarpha rueppellii S124 HIB 11 Elgon		1	647							Haplocarpha rueppellii S124 HIB 11 Elgon								
Haplocarpha rueppellii S224 HIB M 9 Aberdare		1	647							Haplocarpha rueppellii S224 HIB M 9 Aberdare								
Haplocarpha rueppellii S224 HIB M 5 Aberdare		1	647							Haplocarpha rueppellii S224 HIB M 5 Aberdare								
