Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes
Calliarthron tuberculosum		1	39324				KC153978			Calliarthron tuberculosum								
Chara vulgaris		1	39324				DQ229107			Chara vulgaris								
Chondrus crispus		1	39324				HF562234			Chondrus crispus								
Cyanidioschyzon merolae		1	39324				AB002583			Cyanidioschyzon merolae								
Cyanidium caldarium		1	39324				AF022186			Cyanidium caldarium								
Cyanophora paradoxa		1	39324				U30821			Cyanophora paradoxa								
Galdieria sulphuraria		1	39324				KJ700459			Galdieria sulphuraria								
Gracilaria tenuistipitata		1	39324				AY673996			Gracilaria tenuistipitata								
Nephroselmis olivacea		1	39324				AF137379			Nephroselmis olivacea								
Porphyra purpurea		1	39324				U38804			Porphyra purpurea								
Pyropia haitanensis		1	39324				KC464603			Pyropia haitanensis								
Pyropia yezoensis		1	39324				AP006715			Pyropia yezoensis								
