Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes
Colpidium striatum		1	725				FJ905113			Colpidium striatum								
Cyclidium glaucoma		1	725				FJ905125			Cyclidium glaucoma								
Halteria grandinella		1	725				FJ905162			Halteria grandinella								
Lembadion bullinum		1	725				FJ905138			Lembadion bullinum								
Paramecium biaurelia 114		1	725				HF969032			Paramecium biaurelia 114								
Paramecium biaurelia 185		1	725				DQ912531			Paramecium biaurelia 185								
Paramecium biaurelia 310		1	725				DQ912533			Paramecium biaurelia 310								
Paramecium biaurelia 62		1	725				JX661382			Paramecium biaurelia 62								
Paramecium biaurelia 7		1	725				DQ912532			Paramecium biaurelia 7								
Paramecium biaurelia CS		1	725				DQ912534			Paramecium biaurelia CS								
Paramecium biaurelia D-BBG		1	725				FN421325			Paramecium biaurelia D-BBG								
Paramecium biaurelia PS		1	725				DQ912535			Paramecium biaurelia PS								
Paramecium biaurelia PW		1	725				DQ912536			Paramecium biaurelia PW								
Paramecium biaurelia Rieff		1	725				JX010661			Paramecium biaurelia Rieff								
Paramecium biaurelia SCC		1	725				JX661375			Paramecium biaurelia SCC								
Paramecium biaurelia USB		1	725				JX010662			Paramecium biaurelia USB								
Paramecium biaurelia USBL-36I1a		1	725				HF948010			Paramecium biaurelia USBL-36I1a								
Paramecium biaurelia USBL-36I1b		1	725				HF969033			Paramecium biaurelia USBL-36I1b								
Paramecium biaurelia YR		1	725				JX661374			Paramecium biaurelia YR								
Paramecium buetschlii sp. nov.		1	725				KM091238			Paramecium buetschlii sp. nov.								
Paramecium bursaria AB2-32		1	725				JF708916			Paramecium bursaria AB2-32								
Paramecium bursaria APS		1	725				JF708891			Paramecium bursaria APS								
Paramecium bursaria AZ17-5		1	725				JF708904			Paramecium bursaria AZ17-5								
Paramecium bursaria AZ20-1		1	725				JF708905			Paramecium bursaria AZ20-1								
Paramecium bursaria Bob1		1	725				JF708913			Paramecium bursaria Bob1								
Paramecium bursaria D-Cran		1	725				FN421334			Paramecium bursaria D-Cran								
Paramecium bursaria Ek		1	725				JF708911			Paramecium bursaria Ek								
Paramecium bursaria GG		1	725				JF708893			Paramecium bursaria GG								
Paramecium bursaria HA45-5		1	725				JF708903			Paramecium bursaria HA45-5								
Paramecium bursaria Hg5g		1	725				JF708914			Paramecium bursaria Hg5g								
Paramecium bursaria Obv		1	725				JF708912			Paramecium bursaria Obv								
Paramecium bursaria OLI-Parame-burs-01		1	725				FJ905152			Paramecium bursaria OLI-Parame-burs-01								
Paramecium bursaria PB1		1	725				JF708895			Paramecium bursaria PB1								
Paramecium bursaria PKO		1	725				JF708898			Paramecium bursaria PKO								
Paramecium calkinsi BM1-11		1	725				JF304173			Paramecium calkinsi BM1-11								
Paramecium calkinsi BOB130-7		1	725				JF304175			Paramecium calkinsi BOB130-7								
Paramecium calkinsi Ch3		1	725				JF304176			Paramecium calkinsi Ch3								
Paramecium calkinsi GN5-1		1	725				FJ905147			Paramecium calkinsi GN5-1								
Paramecium calkinsi IP-4		1	725				FN421329			Paramecium calkinsi IP-4								
Paramecium calkinsi KUZ62-1		1	725				JF304178			Paramecium calkinsi KUZ62-1								
Paramecium calkinsi PRO165-1		1	725				JF304179			Paramecium calkinsi PRO165-1								
Paramecium caudatum A-INNS		1	725				FN256266			Paramecium caudatum A-INNS								
Paramecium caudatum ASN-1		1	725				AM072775			Paramecium caudatum ASN-1								
Paramecium caudatum BRA-RIO		1	725				FN256282			Paramecium caudatum BRA-RIO								
Paramecium caudatum CA		1	725				JF304187			Paramecium caudatum CA								
Paramecium caudatum CTJ-P-1		1	725				AM072774			Paramecium caudatum CTJ-P-1								
