Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Minutisphaera japonica AB733435		1	599							Minutisphaera japonica AB733435								
Minutisphaera japonica NR 119419		1	599							Minutisphaera japonica NR 119419								
Minutisphaera japonica AB733436		1	599							Minutisphaera japonica AB733436								
Didymosphaeria HQ713763		1	599							Didymosphaeria HQ713763								
Pleosporales JX244063		1	599							Pleosporales JX244063								
Minutisphaera parafibmriatispora JX474875		1	599							Minutisphaera parafibmriatispora JX474875								
Minutisphaera fimbriatispora JX474872		1	599							Minutisphaera fimbriatispora JX474872								
Minutisphaera fimbriatispora JX474871		1	599							Minutisphaera fimbriatispora JX474871								
Minutisphaera JX474877		1	599							Minutisphaera JX474877								
Minutisphaera JX474876		1	599							Minutisphaera JX474876								
Minutisphaera fimbriatispora JX474874		1	599							Minutisphaera fimbriatispora JX474874								
Minutisphaera fimbriatispora  JX474873		1	599							Minutisphaera fimbriatispora  JX474873								
Minutisphaera aspera G427 1a		1	599							Minutisphaera aspera G427 1a								
Minutisphaera aspera G427 1b 		1	599							Minutisphaera aspera G427 1b 								
Minutisphaera parafimbriatispora G156 4a		1	599							Minutisphaera parafimbriatispora G156 4a								
Minutisphaera parafimbriatispora G156 4b		1	599							Minutisphaera parafimbriatispora G156 4b								
