Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Fusarium sambucinum MF13		1	1912							Fusarium sambucinum MF13								
Fusarium sambucinum MF14		1	1912							Fusarium sambucinum MF14								
Fusarium culmorum MF15		1	1912							Fusarium culmorum MF15								
Fusarium culmorum MF16		1	1912							Fusarium culmorum MF16								
Fusarium culmorum MF17		1	1912							Fusarium culmorum MF17								
Fusarium culmorum MF18		1	1912							Fusarium culmorum MF18								
Fusarium solani 14A		1	1912							Fusarium solani 14A								
Fusarium graminearum 37B		1	1912							Fusarium graminearum 37B								
Fusarium oxysporum Ch2		1	1912							Fusarium oxysporum Ch2								
Fusarium solani Ch4		1	1912							Fusarium solani Ch4								
Fusarium solani Ch14		1	1912							Fusarium solani Ch14								
Fusarium redolens Ch23		1	1912							Fusarium redolens Ch23								
Fusarium redolens Ch45		1	1912							Fusarium redolens Ch45								
Fusarium solani Ch65		1	1912							Fusarium solani Ch65								
Fusarium sp.A2 M115		1	1912							Fusarium sp.A2 M115								
Fusarium sambucinum M98		1	1912							Fusarium sambucinum M98								
Fusarium sp.B M93		1	1912							Fusarium sp.B M93								
Fusarium redolens M119		1	1912							Fusarium redolens M119								
Fusarium sambucinum M120		1	1912							Fusarium sambucinum M120								
Fusarium culmorum M122		1	1912							Fusarium culmorum M122								
Fusarium sambucinum M123		1	1912							Fusarium sambucinum M123								
Fusarium avenaceum M127		1	1912							Fusarium avenaceum M127								
Fusarium solani M132		1	1912							Fusarium solani M132								
Fusarium avenaceum Z134		1	1912							Fusarium avenaceum Z134								
Fusarium avenaceum Z155A		1	1912							Fusarium avenaceum Z155A								
Fusarium avenaceum Z172A		1	1912							Fusarium avenaceum Z172A								
Fusarium avenaceum Z173		1	1912							Fusarium avenaceum Z173								
Fusarium graminearum Z174A		1	1912							Fusarium graminearum Z174A								
Fusarium solani Z162		1	1912							Fusarium solani Z162								
Fusarium solani Z150		1	1912							Fusarium solani Z150								
Fusarium solani Z141		1	1912							Fusarium solani Z141								
Fusarium solani Z147B		1	1912							Fusarium solani Z147B								
Fusarium avenaceum Z172B		1	1912							Fusarium avenaceum Z172B								
Fusarium avenaceum Z180		1	1912							Fusarium avenaceum Z180								
Fusarium avenaceum Z161		1	1912							Fusarium avenaceum Z161								
Fusarium avenaceum Z155B		1	1912							Fusarium avenaceum Z155B								
Fusarium venenatum Ch61I		1	1912							Fusarium venenatum Ch61I								
Fusarium redolens M72		1	1912							Fusarium redolens M72								
Fusarium culmorum M74AJI		1	1912							Fusarium culmorum M74AJI								
Fusarium solani M84		1	1912							Fusarium solani M84								
Fusarium sp.A M87A		1	1912							Fusarium sp.A M87A								
Fusarium solani M105A		1	1912							Fusarium solani M105A								
Fusarium solani M113A		1	1912							Fusarium solani M113A								
Fusarium culmorum M249		1	1912							Fusarium culmorum M249								
Fusarium graminearum M216A		1	1912							Fusarium graminearum M216A								
Fusarium avenaceum Z337		1	1912							Fusarium avenaceum Z337								
Fusarium avenaceum Z313		1	1912							Fusarium avenaceum Z313								
Fusarium cerealis M237		1	1912							Fusarium cerealis M237								
Fusarium culmorum M241		1	1912							Fusarium culmorum M241								
Fusarium avenaceum M247		1	1912							Fusarium avenaceum M247								
Fusarium oxysporum M228		1	1912							Fusarium oxysporum M228								
Fusarium solani M209A		1	1912							Fusarium solani M209A								
Fusarium solani M226		1	1912							Fusarium solani M226								
Fusarium solani N305		1	1912							Fusarium solani N305								
Fusarium venenatum Z322A		1	1912							Fusarium venenatum Z322A								
Fusarium oxysporum Z322C		1	1912							Fusarium oxysporum Z322C								
Fusarium cerealis Z308		1	1912							Fusarium cerealis Z308								
Fusarium venenatum Z335A		1	1912							Fusarium venenatum Z335A								
Fusarium redolens Z318		1	1912							Fusarium redolens Z318								
Fusarium equiseti Z331		1	1912							Fusarium equiseti Z331								
Fusarium cerealis S344		1	1912							Fusarium cerealis S344								
Fusarium cerealis S345		1	1912							Fusarium cerealis S345								
Fusarium cerealis S346		1	1912							Fusarium cerealis S346								
Fusarium sambucinum ZZ347		1	1912							Fusarium sambucinum ZZ347								
Fusarium graminearum 140 13		1	1912							Fusarium graminearum 140 13								
Fusarium cerealis 141 13		1	1912							Fusarium cerealis 141 13								
Fusarium oxysporum 144 13		1	1912							Fusarium oxysporum 144 13								
Fusarium sambucinum MF1		1	1912							Fusarium sambucinum MF1								
Fusarium oxysporum MF5		1	1912							Fusarium oxysporum MF5								
Fusarium sambucinum MF10		1	1912							Fusarium sambucinum MF10								
Fusarium sambucinum MF11		1	1912							Fusarium sambucinum MF11								
Fusarium sambucinum MF12		1	1912							Fusarium sambucinum MF12								
Colletotrichum gloeosporioides M		1	1912							Colletotrichum gloeosporioides M								
Fusarium avenaceum M102A		1	1912							Fusarium avenaceum M102A								
