Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Apophysomyces elegans CBS477.78		1	538							Apophysomyces elegans CBS477.78								
Apophysomyces elegans CBS476.78		1	538							Apophysomyces elegans CBS476.78								
Apophysomyces variabilis AMA26		1	538							Apophysomyces variabilis AMA26								
Apophysomyces variabilis TMT39		1	538							Apophysomyces variabilis TMT39								
Apophysomyces variabilis VEL29		1	538							Apophysomyces variabilis VEL29								
Apophysomyces variabilis SP99		1	538							Apophysomyces variabilis SP99								
Apophysomyces variabilis NEO73		1	538							Apophysomyces variabilis NEO73								
Apophysomyces variabilis ER74		1	538							Apophysomyces variabilis ER74								
Apophysomyces variabilis ERD24		1	538							Apophysomyces variabilis ERD24								
Apophysomyces variabilis KDR8		1	538							Apophysomyces variabilis KDR8								
Apophysomyces variabilis SAT39		1	538							Apophysomyces variabilis SAT39								
Apophysomyces variabilis SAT8		1	538							Apophysomyces variabilis SAT8								
Apophysomyces variabilis SAR35		1	538							Apophysomyces variabilis SAR35								
Apophysomyces variabilis KDR12		1	538							Apophysomyces variabilis KDR12								
Apophysomyces variabilis MPE40		1	538							Apophysomyces variabilis MPE40								
Apophysomyces variabilis MPE52		1	538							Apophysomyces variabilis MPE52								
Apophysomyces variabilis VEL39		1	538							Apophysomyces variabilis VEL39								
Apophysomyces variabilis VEL5		1	538							Apophysomyces variabilis VEL5								
Apophysomyces variabilis SP96		1	538							Apophysomyces variabilis SP96								
Apophysomyces variabilis SP75		1	538							Apophysomyces variabilis SP75								
Apophysomyces variabilis TMT57		1	538							Apophysomyces variabilis TMT57								
Apophysomyces variabilis MT13		1	538							Apophysomyces variabilis MT13								
Apophysomyces variabilis TMT12		1	538							Apophysomyces variabilis TMT12								
Apophysomyces variabilis SAT19		1	538							Apophysomyces variabilis SAT19								
Apophysomyces variabilis SAT2		1	538							Apophysomyces variabilis SAT2								
Apophysomyces variabilis RAN9		1	538							Apophysomyces variabilis RAN9								
Apophysomyces variabilis MT55		1	538							Apophysomyces variabilis MT55								
Apophysomyces variabilis UTHSC06		1	538							Apophysomyces variabilis UTHSC06								
Apophysomyces variabilis NEO31		1	538							Apophysomyces variabilis NEO31								
Apophysomyces variabilis SAR79		1	538							Apophysomyces variabilis SAR79								
Apophysomyces variabilis ER27		1	538							Apophysomyces variabilis ER27								
Apophysomyces variabilis ER42		1	538							Apophysomyces variabilis ER42								
Apophysomyces variabilis ER59		1	538							Apophysomyces variabilis ER59								
Apophysomyces variabilis SP60		1	538							Apophysomyces variabilis SP60								
Apophysomyces variabilis ERP14		1	538							Apophysomyces variabilis ERP14								
Apophysomyces variabilis PC29		1	538							Apophysomyces variabilis PC29								
Apophysomyces variabilis SAT12		1	538							Apophysomyces variabilis SAT12								
Apophysomyces variabilis PC80		1	538							Apophysomyces variabilis PC80								
Apophysomyces variabilis MT92		1	538							Apophysomyces variabilis MT92								
Apophysomyces variabilis KDR38		1	538							Apophysomyces variabilis KDR38								
Apophysomyces variabilis SAT47		1	538							Apophysomyces variabilis SAT47								
Apophysomyces variabilis SP18		1	538							Apophysomyces variabilis SP18								
Apophysomyces variabilis VEL16		1	538							Apophysomyces variabilis VEL16								
Apophysomyces variabilis ER35		1	538							Apophysomyces variabilis ER35								
Apophysomyces variabilis NEO37		1	538							Apophysomyces variabilis NEO37								
Apophysomyces variabilis TMT56		1	538							Apophysomyces variabilis TMT56								
Apophysomyces variabilis MT1		1	538							Apophysomyces variabilis MT1								
Apophysomyces variabilis TMT1		1	538							Apophysomyces variabilis TMT1								
Apophysomyces variabilis SAT15		1	538							Apophysomyces variabilis SAT15								
Apophysomyces variabilis PC69		1	538							Apophysomyces variabilis PC69								
Apophysomyces variabilis SAR21		1	538							Apophysomyces variabilis SAR21								
Apophysomyces variabilis KDR15		1	538							Apophysomyces variabilis KDR15								
Apophysomyces variabilis MCH480		1	538							Apophysomyces variabilis MCH480								
Apophysomyces variabilis UTHSC03--3644		1	538							Apophysomyces variabilis UTHSC03--3644								
Apophysomyces variabilis TH26		1	538							Apophysomyces variabilis TH26								
Apophysomyces variabilis ER26		1	538							Apophysomyces variabilis ER26								
Apophysomyces variabilis TMT82		1	538							Apophysomyces variabilis TMT82								
Apophysomyces variabilis NEO48		1	538							Apophysomyces variabilis NEO48								
Apophysomyces variabilis ER75		1	538							Apophysomyces variabilis ER75								
Apophysomyces variabilis ERP2		1	538							Apophysomyces variabilis ERP2								
Apophysomyces variabilis TMT55		1	538							Apophysomyces variabilis TMT55								
Apophysomyces variabilis PC44		1	538							Apophysomyces variabilis PC44								
Apophysomyces variabilis PC63		1	538							Apophysomyces variabilis PC63								
Apophysomyces variabilis PUD12		1	538							Apophysomyces variabilis PUD12								
Apophysomyces variabilis MT75		1	538							Apophysomyces variabilis MT75								
Apophysomyces variabilis  GMCH211		1	538							Apophysomyces variabilis  GMCH211								
Apophysomyces variabilis KRU14		1	538							Apophysomyces variabilis KRU14								
Apophysomyces ossiformis UTHSC04-838		1	538							Apophysomyces ossiformis UTHSC04-838								
Apophysomyces ossiformis UTHSC07-204		1	538							Apophysomyces ossiformis UTHSC07-204								
Apophysomyces trapeziformis UTHSC04-891		1	538							Apophysomyces trapeziformis UTHSC04-891								
Apophysomyces trapeziformis UTHSC08-2146		1	538							Apophysomyces trapeziformis UTHSC08-2146								
Apophysomyces trapeziformis UTHSC06-2356		1	538							Apophysomyces trapeziformis UTHSC06-2356								
Apophysomyces trapeziformis UTHSCR-3841		1	538							Apophysomyces trapeziformis UTHSCR-3841								
Apophysomyces trapeziformis UTHSC08		1	538							Apophysomyces trapeziformis UTHSC08								
Apophysomyces mexicanus CBS136361		1	538							Apophysomyces mexicanus CBS136361								
Apophysomyces variabilis SP46		1	538							Apophysomyces variabilis SP46								
Apophysomyces variabilis TH52		1	538							Apophysomyces variabilis TH52								
Apophysomyces variabilis ER8		1	538							Apophysomyces variabilis ER8								
Apophysomyces variabilis ER31		1	538							Apophysomyces variabilis ER31								
Apophysomyces variabilis NEO32		1	538							Apophysomyces variabilis NEO32								
Apophysomyces variabilis SP69		1	538							Apophysomyces variabilis SP69								
Apophysomyces variabilis MT18		1	538							Apophysomyces variabilis MT18								
Apophysomyces variabilis ERP22		1	538							Apophysomyces variabilis ERP22								
Apophysomyces variabilis TH35		1	538							Apophysomyces variabilis TH35								
Apophysomyces variabilis SAT9		1	538							Apophysomyces variabilis SAT9								
Apophysomyces variabilis SAR43		1	538							Apophysomyces variabilis SAR43								
Apophysomyces variabilis MT91		1	538							Apophysomyces variabilis MT91								
Apophysomyces variabilis KDR39		1	538							Apophysomyces variabilis KDR39								
Apophysomyces variabilis MT88		1	538							Apophysomyces variabilis MT88								
Apophysomyces variabilis PC89		1	538							Apophysomyces variabilis PC89								
Apophysomyces variabilis PC58		1	538							Apophysomyces variabilis PC58								
Apophysomyces variabilis MT24		1	538							Apophysomyces variabilis MT24								
Apophysomyces variabilis MT38		1	538							Apophysomyces variabilis MT38								
Apophysomyces variabilis MT137		1	538							Apophysomyces variabilis MT137								
Apophysomyces variabilis OSL5		1	538							Apophysomyces variabilis OSL5								
Apophysomyces variabilis SP47		1	538							Apophysomyces variabilis SP47								
Apophysomyces variabilis SP94		1	538							Apophysomyces variabilis SP94								
Apophysomyces variabilis SP41		1	538							Apophysomyces variabilis SP41								
Apophysomyces variabilis MT123		1	538							Apophysomyces variabilis MT123								
Apophysomyces variabilis SP6		1	538							Apophysomyces variabilis SP6								
Apophysomyces variabilis VEL18		1	538							Apophysomyces variabilis VEL18								
Apophysomyces variabilis SAR93		1	538							Apophysomyces variabilis SAR93								
Apophysomyces variabilis CBS658.93		1	538							Apophysomyces variabilis CBS658.93								
Apophysomyces variabilis SP37		1	538							Apophysomyces variabilis SP37								
Apophysomyces variabilis KDR6		1	538							Apophysomyces variabilis KDR6								
Apophysomyces variabilis VEL20		1	538							Apophysomyces variabilis VEL20								
Apophysomyces variabilis KDR24		1	538							Apophysomyces variabilis KDR24								
Apophysomyces variabilis SP8		1	538							Apophysomyces variabilis SP8								
Apophysomyces variabilis VEL21		1	538							Apophysomyces variabilis VEL21								
Apophysomyces variabilis VEL11		1	538							Apophysomyces variabilis VEL11								
Apophysomyces variabilis VEL28		1	538							Apophysomyces variabilis VEL28								
Apophysomyces variabilis ARA20		1	538							Apophysomyces variabilis ARA20								
Apophysomyces variabilis VEL14		1	538							Apophysomyces variabilis VEL14								
Apophysomyces variabilis SP97		1	538							Apophysomyces variabilis SP97								
Rhizopus oryzae		1	538							Rhizopus oryzae								
