Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Sarcodon atroviridis KC571769		1	767							Sarcodon atroviridis KC571769								
Sarcodon atroviridis JN135190		1	767							Sarcodon atroviridis JN135190								
Sarcodon atroviridis KC571768 		1	767							Sarcodon atroviridis KC571768 								
Sarcodon atroviridis KC571770		1	767							Sarcodon atroviridis KC571770								
Sarcodon atroviridis EU293831 		1	767							Sarcodon atroviridis EU293831 								
Sarcodon quercophilus KM668101 		1	767							Sarcodon quercophilus KM668101 								
Sarcodon portoricensis  KM668100 		1	767							Sarcodon portoricensis  KM668100 								
Sarcodon umbilicatus KM668102 		1	767							Sarcodon umbilicatus KM668102 								
Sarcodon pakaraimensis KC155390 		1	767							Sarcodon pakaraimensis KC155390 								
Sarcodon pakaraimensis KM668103 		1	767							Sarcodon pakaraimensis KM668103 								
Sarcodon imbricatus FJ845438 		1	767							Sarcodon imbricatus FJ845438 								
Sarcodon squamosus AF103896 		1	767							Sarcodon squamosus AF103896 								
Sarcodon leucopus EU293828 		1	767							Sarcodon leucopus EU293828 								
Sarcodon scabripes EU293829		1	767							Sarcodon scabripes EU293829								
Sarcodon glaucopus JQ888205 		1	767							Sarcodon glaucopus JQ888205 								
Sarcodon fuscoindicus EU834220 		1	767							Sarcodon fuscoindicus EU834220 								
Sarcodon fuligineoviolaceus EU293830		1	767							Sarcodon fuligineoviolaceus EU293830								
