Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Xanthomonas melonis		1	1418							Xanthomonas melonis								
Xanthomonas hyacinthi		1	1418							Xanthomonas hyacinthi								
Xanthomonas translucens		1	1418							Xanthomonas translucens								
Xanthomonas albilineans		1	1418							Xanthomonas albilineans								
Xanthomonas sacchari		1	1418							Xanthomonas sacchari								
Strain 521		1	1418							Strain 521								
Lysobacter enzymogenes 495		1	1418							Lysobacter enzymogenes 495								
Lysobacter sp C3		1	1418							Lysobacter sp C3								
Stenotrophomonas maltophilia		1	1418							Stenotrophomonas maltophilia								
Stenotrophomonas humi		1	1418							Stenotrophomonas humi								
Stenotrophomonas acidaminiphila		1	1418							Stenotrophomonas acidaminiphila								
Pseudoxanthomonas mexicana		1	1418							Pseudoxanthomonas mexicana								
Pseudoxanthomonas japonensis		1	1418							Pseudoxanthomonas japonensis								
Pseudoxanthomonas broegbernensis		1	1418							Pseudoxanthomonas broegbernensis								
Lysobacter koreensis		1	1418							Lysobacter koreensis								
Lysobacter gummosus		1	1418							Lysobacter gummosus								
Lysobacter antibioticus		1	1418							Lysobacter antibioticus								
Lysobacter defluvii		1	1418							Lysobacter defluvii								
Lysobacter daejeonensis		1	1418							Lysobacter daejeonensis								
Lysobacter concretionis		1	1418							Lysobacter concretionis								
Luteimonas mephitis		1	1418							Luteimonas mephitis								
Luteimonas lutimaris		1	1418							Luteimonas lutimaris								
Luteimonas marina		1	1418							Luteimonas marina								
