Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes
Lobularia maritima		1	67698				NC_009274			Lobularia maritima								
Capsella bursa-pastoris		1	67698				NC_009270			Capsella bursa-pastoris								
Draba nemorosa		1	67698				NC_009272			Draba nemorosa								
Crucihimalaya wallichii		1	67698				NC_009271			Crucihimalaya wallichii								
Brassica napus		1	67698				NC_016734			Brassica napus								
Cardamine impatiens		1	67698				KJ136822			Cardamine impatiens								
Pachycladon cheesemanii		1	67698				NC_021102			Pachycladon cheesemanii								
Carica papaya		1	67698				NC_010323			Carica papaya								
Pachycladon enysii		1	67698				NC_018565			Pachycladon enysii								
Barbarea verna		1	67698				NC_009269			Barbarea verna								
Olimarabidopsis pumila		1	67698				NC_009267			Olimarabidopsis pumila								
Cardamine resedifolia		1	67698				KJ136821			Cardamine resedifolia								
Arabis hirsuta		1	67698				NC_009268			Arabis hirsuta								
Arabidopsis thaliana		1	67698				NC_000932			Arabidopsis thaliana								
Aethionema grandiflorum		1	67698				NC_009266			Aethionema grandiflorum								
Nasturtium officinale		1	67698				NC_009275			Nasturtium officinale								
Lepidium virginicum		1	67698				NC_009273			Lepidium virginicum								
Aethionema cordifolium		1	67698				NC_009265			Aethionema cordifolium								
