Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes
Acystopteris tenuisecta		1	1015	DUKE, KEP						Acystopteris tenuisecta	Schuettpelz 807 (DUKE, KEP)				Malaysia			
Amauropelta amambayensis		1	1015	BHCB						Amauropelta amambayensis	Almeida 2384 (BHCB)				Brazil			
Amauropelta bergiana		1	1015	BM, REU						Amauropelta bergiana	Grangaud & Acock 041008 (BM, REU)				RŽunion			
Amauropelta burkartii		1	1015	BHCB						Amauropelta burkartii	Salino 14781 (BHCB)				Brazil			
Amauropelta cheilanthoides		1	1015	BHCB						Amauropelta cheilanthoides	Almeida 1257 (BHCB)				Brazil			
Amauropelta decurtata		1	1015	BHCB						Amauropelta decurtata	Salino 14751 (BHCB)				Brazil			
Amauropelta eriosora		1	1015	BHCB						Amauropelta eriosora	Almeida 1535 (BHCB)				Brazil			
Amauropelta globilufera		1	1015	UC						Amauropelta globilufera	Game s.n. (UC)				Hawaii			
Amauropelta heteroptera		1	1015	BM, REU						Amauropelta heteroptera	Grangaud & Acock 041008 (BM, REU)				RŽunion			
Amauropelta juergensii		1	1015	BHCB						Amauropelta juergensii	Salino 14753 (BHCB)				Brazil			
Amauropelta oligocarpa		1	1015	BHCB						Amauropelta oligocarpa	Salino 14817 (BHCB)				Brazil			
Amauropelta oppositiformis		1	1015	GOET						Amauropelta oppositiformis	Kluge 7746 (GOET)				Comores			
Amauropelta pachyrhachis		1	1015	BHCB			-			Amauropelta pachyrhachis	Almeida 1802 (BHCB)				Brazil			
Amauropelta patula		1	1015	BHCB						Amauropelta patula	Almeida 1631 (BHCB)				Brazil			
Amauropelta ptarmica		1	1015	BHCB						Amauropelta ptarmica	Salino 14710 (BHCB)				Brazil			
Amauropelta raddii		1	1015	BHCB						Amauropelta raddii	Almeida 2373 (BHCB)				Brazil			
Amauropelta regnelliana		1	1015	BHCB						Amauropelta regnelliana	Almeida 1588 (BHCB)				Brazil			
Amauropelta retusa		1	1015	BHCB						Amauropelta retusa	Salino 14778 (BHCB)				Brazil			
Amauropelta rivularioides		1	1015	BHCB						Amauropelta rivularioides	Almeida 2377 (BHCB)				Brazil			
Amauropelta salazica		1	1015	BM, REU						Amauropelta salazica	Hennequin 2009-R112 (BM, REU)				RŽunion			
Amauropelta saxicola		1	1015	BHCB						Amauropelta saxicola	Almeida 2382 (BHCB)				Brazil			
Amauropelta tomentosa		1	1015	BM, REU						Amauropelta tomentosa	Grangaud 24bis (BM, REU)				Mauritius			
Ampelopteris prolifera		1	1015				JN572156			Ampelopteris prolifera					China			
Amphineuron opulentum		1	1015	BHCB						Amphineuron opulentum	Salino 15017 (BHCB)				Brazil			
Amphineuron terminans		1	1015				JN572157			Amphineuron terminans					China			
Chingia longissima		1	1015				AF425163			Chingia longissima					ÊFiji			
Christella arida 		1	1015	DUKE, KEP						Christella arida 	Schuettpelz 899 (DUKE, KEP)				Malaysia			
Christella augescens		1	1015				AF425166			Christella augescens					ÊUSA			
Christella calvescens		1	1015				JN572159			Christella calvescens					ÊVietnam			
Christella conspersa		1	1015	BHCB						Christella conspersa	Almeida 1943 (BHCB)				Brazil			
Christella crinipes		1	1015				JN572161			Christella crinipes					China			
Christella dentata		1	1015	GOET						Christella dentata	Schuettpelz 521 (GOET)				Cultivation			
Christella hispidula		1	1015	BHCB						Christella hispidula	Almeida 1984 (BHCB)				Brazil			
Christella latipinna		1	1015	PE			JN572162			Christella latipinna					China			
Christella papilio		1	1015	PE			JN572166			Christella papilio					China			
Christella parasitica		1	1015	PE			JN572167			Christella parasitica					China			
Christella patens		1	1015	BHCB						Christella patens	Almeida 2326 (BHCB)				Brazil			
Christella scaberula		1	1015	PE			JN572169			Christella scaberula					China			
Christella subelata		1	1015	PE			-			Christella subelata					China			
Christella subpubescens		1	1015	DUKE, KEP						Christella subpubescens	Schuettpelz 904 (DUKE, KEP)				Malaysia			
Coryphopteris hirsutipes		1	1015				JN572173			Coryphopteris hirsutipes					China			
Coryphopteris pectiniformis		1	1015	DUKE, KEP						Coryphopteris pectiniformis	Schuettpelz 754 (DUKE, KEP)				Malaysia			
Coryphopteris petelotii		1	1015				JN572176			Coryphopteris petelotii					China			
Coryphopteris seemannii		1	1015				AF427096			Coryphopteris seemannii					Fiji			
Cyclogramma auriculata		1	1015				JN572178			Cyclogramma auriculata					China			
Cyclogramma omeiensis		1	1015	PE			-			Cyclogramma omeiensis					China			
Cyclosorus interruptus		1	1015	BM, REU						Cyclosorus interruptus	Hennequin 2009-R65 (BM, REU)				RŽunion			
Cyclosorus nanxinensis		1	1015				JN572164			Cyclosorus nanxinensis					China			
Deparia lancea		1	1015				AF425153			Deparia lancea					ÊSE Asia			
Dictyocline mingchengensis		1	1015				-			Dictyocline mingchengensis					China			
Glaphyropteridopsis erubescens		1	1015				JN572180			Glaphyropteridopsis erubescens					China			
Glaphyropteridopsis rufostraminea		1	1015				JN572181			Glaphyropteridopsis rufostraminea					China			
Goniopteris biolleyi		1	1015	BHCB						Goniopteris biolleyi	Almeida 2352 (BHCB)				Brazil			
Goniopteris goeldii		1	1015	BHCB						Goniopteris goeldii	Salino 14565 (BHCB)				Brazil			
Goniopteris juruensis		1	1015	BHCB						Goniopteris juruensis	Salino 15000 (BHCB)				Brazil			
Goniopteris lugubris		1	1015	BHCB						Goniopteris lugubris	Almeida 2124 (BHCB)				Brazil			
Goniopteris pennata		1	1015	BHCB						Goniopteris pennata	Almeida 2200 (BHCB)				Brazil			
Goniopteris poiteana		1	1015				AF425170			Goniopteris poiteana					Mexico			
Goniopteris scabra		1	1015	BHCB						Goniopteris scabra	Salino 14726 (BHCB)				Brazil			
Goniopteris tetragona		1	1015	BHCB						Goniopteris tetragona	Almeida 2363 (BHCB)				Brazil			
Goniopteris tristis		1	1015	BHCB						Goniopteris tristis	Salino 15025 (BHCB)				Brazil			
Goniopteris vivipara		1	1015	BHCB						Goniopteris vivipara	Salino 14720 (BHCB)				Brazil			
Leptogramma centrochinensis		1	1015	PE			-			Leptogramma centrochinensis					China			
Macrothelypteris oligophlebia var elegans		1	1015				JN572182			Macrothelypteris oligophlebia var elegans					China			
Macrothelypteris ornata		1	1015				JN572183			Macrothelypteris ornata					China			
Macrothelypteris torresiana		1	1015				JN572184			Macrothelypteris torresiana					China			
Matteuccia struthiopteris		1	1015				AF425158			Matteuccia struthiopteris					Unknown			
Meniscium angustifolium		1	1015	BHCB						Meniscium angustifolium	Almeida 2355 (BHCB)				Brazil			
Meniscium arborescens		1	1015	BHCB						Meniscium arborescens	Almeida 2188 (BHCB)				Brazil			
Meniscium arcanum		1	1015	BHCB						Meniscium arcanum	Salino 15026 (BHCB)				Brazil			
Meniscium chrysodioides		1	1015	BHCB						Meniscium chrysodioides	Almeida 2229 (BHCB)				Brazil			
Meniscium longifolium		1	1015	BHCB						Meniscium longifolium	Salino 14366 (BHCB)				Brazil			
Meniscium macrophyllum		1	1015	BHCB						Meniscium macrophyllum	Salino 14328 (BHCB)				Brazil			
Meniscium membranaceum		1	1015	BHCB						Meniscium membranaceum	Salino 15015 (BHCB)				Brazil			
Meniscium salzmannii		1	1015	BHCB						Meniscium salzmannii	Almeida 2376 (BHCB)				Brazil			
Meniscium serratum		1	1015	BHCB						Meniscium serratum	Salino 13119 (BHCB)				Brazil			
Mesophlebion crassifolium		1	1015				AF425174			Mesophlebion crassifolium					Malaysia			
Mesopteris tonkinensis		1	1015				JN572186			Mesopteris tonkinensis					China			
Metathelypteris dayii		1	1015	DUKE, KEP						Metathelypteris dayii	Schuettpelz 720 (DUKE, KEP)				Malaysia			
Metathelypteris flaccida		1	1015				JN572189			Metathelypteris flaccida					China			
Metathelypteris glandulifera		1	1015				JN572190			Metathelypteris glandulifera					China			
Metathelypteris hattorii		1	1015				JN572191			Metathelypteris hattorii					China			
Metathelypteris singalanensis		1	1015				JN572192			Metathelypteris singalanensis					China			
Nannothelypteris aoristisora		1	1015				AF425176			Nannothelypteris aoristisora					Philippines			
Oreopteris limbosperma		1	1015				AF425177			Oreopteris limbosperma					Great Britain			
Oreopteris quelpaertensis		1	1015				JN572193			Oreopteris quelpaertensis					South Korea			
Parathelypteris chinensis		1	1015				JN572172			Parathelypteris chinensis					China			
Parathelypteris glanduligera		1	1015				JN572194			Parathelypteris glanduligera					China			
Parathelypteris japonica		1	1015				JN572174			Parathelypteris japonica					Korea			
Parathelypteris nevadensis		1	1015				AF425178			Parathelypteris nevadensis					USA			
Parathelypteris nigrescens		1	1015				JN572175			Parathelypteris nigrescens					China			
Parathelypteris nipponica		1	1015				JN572195			Parathelypteris nipponica					China			
Parathelypteris noveboracensis		1	1015				JN572196			Parathelypteris noveboracensis					USA			
Phegopteris connectilis		1	1015				JX874894			Phegopteris connectilis					Unknown			
Phegopteris decursivepinnata		1	1015							Phegopteris decursivepinnata	Schuettpelz 1221A (DUKE, TAIF)				Taiwan			
Phegopteris koreana		1	1015				JN572199			Phegopteris koreana					South Korea			
Plesioneuron archboldiae		1	1015				AF425181			Plesioneuron archboldiae					Fiji			
Pneumatopteris ecallosa		1	1015				AF425182			Pneumatopteris ecallosa					Malaysia			
Pneumatopteris truncata		1	1015							Pneumatopteris truncata	Schuettpelz 694 (DUKE, KEP)				Malaysia			
Pronephrium articulatum		1	1015				JN572202			Pronephrium articulatum					China			
Pronephrium gymnopteridifrons		1	1015				JN572203			Pronephrium gymnopteridifrons					China			
Pronephrium lakhimpurensis		1	1015				JN572206			Pronephrium lakhimpurensis					China			
Pronephrium megacuspe		1	1015				JN572207			Pronephrium megacuspe					China			
Pronephrium nudatum		1	1015				JN572208			Pronephrium nudatum					China			
Pronephrium penangianum		1	1015				JN572209			Pronephrium penangianum					China			
Pronephrium simplex		1	1015				JN572212			Pronephrium simplex					China			
Pronephrium triphyllum		1	1015				JN572213			Pronephrium triphyllum					China			
Pseudocyclosorus ciliatus		1	1015				JN572214			Pseudocyclosorus ciliatus					China			
Pseudocyclosorus esquirolii		1	1015				AF425184			Pseudocyclosorus esquirolii								
Pseudocyclosorus falcilobus		1	1015				JN572216			Pseudocyclosorus falcilobus					China			
Pseudocyclosorus submarginalis		1	1015				JN572217			Pseudocyclosorus submarginalis					China			
Pseudocyclosorus subochthodes		1	1015				JN572218			Pseudocyclosorus subochthodes					China			
Pseudocyclosorus tuberculifer		1	1015				JN572219			Pseudocyclosorus tuberculifer					China			
Pseudophegopteris aurita		1	1015				JN572220			Pseudophegopteris aurita					China			
Pseudophegopteris brevipes		1	1015				JN572221			Pseudophegopteris brevipes					China			
Pseudophegopteris cruciata		1	1015	P						Pseudophegopteris cruciata	Janssen 2724 (P)				RŽunion			
Pseudophegopteris hirtirachis		1	1015	DUKE, TAIF						Pseudophegopteris hirtirachis	Schuettpelz 1087A (DUKE, TAIF)				Taiwan			
Pseudophegopteris levingei		1	1015				JN572224			Pseudophegopteris levingei					China			
Pseudophegopteris microstegia		1	1015				JN572225			Pseudophegopteris microstegia					China			
Pseudophegopteris paludosa		1	1015	DUKE, TAIF						Pseudophegopteris paludosa	Schuettpelz 1152A (DUKE, TAIF)				Taiwan			
Pseudophegopteris pyrrhorachis		1	1015				JX874905			Pseudophegopteris pyrrhorachis					China			
Pseudophegopteris yunkweiensis		1	1015				JN572227			Pseudophegopteris yunkweiensis					China			
Pseudophegopteris zayuensis		1	1015				JN572228			Pseudophegopteris zayuensis					China			
Sphaerostephanos arbuscula		1	1015	BM, REU						Sphaerostephanos arbuscula	Grangaud 020309-11 (BM, REU)				RŽunion			
Sphaerostephanos elatus		1	1015	BM, REU						Sphaerostephanos elatus	Grangaud & Acock 021008 (BM, REU)				RŽunion			
Sphaerostephanos heterocarpus		1	1015	DUKE, KEP						Sphaerostephanos heterocarpus	Schuettpelz 697 (DUKE, KEP)				Malaysia			
Sphaerostephanos larutensis		1	1015	DUKE, KEP						Sphaerostephanos larutensis	Schuettpelz 702 (DUKE, KEP)				Malaysia			
Sphaerostephanos penniger		1	1015	DUKE, KEP						Sphaerostephanos penniger	Schuettpelz 823 (DUKE, KEP)				Malaysia			
Sphaerostephanos polycarpus		1	1015	DUKE, KEP			-			Sphaerostephanos polycarpus	Schuettpelz 667 (DUKE, KEP)				Malaysia			
Sphaerostephanos taiwanensis		1	1015	DUKE, TAIF						Sphaerostephanos taiwanensis	Schuettpelz 1207A (DUKE, TAIF)				Taiwan			
Sphaerostephanos unitus		1	1015	BM, REU						Sphaerostephanos unitus	Hennequin 2009-R43 (BM, REU)				RŽunion			
