Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes
Equine Infectious Anemia Virus		1	4345				NC_001450			Equine Infectious Anemia Virus								
Equine Infectious Anemia Virus Strain Liaoning		1	4345				GU385362			Equine Infectious Anemia Virus Strain Liaoning								
Feline Immunodeficiency Virus Puma Subtype B		1	4345				DQ192583			Feline Immunodeficiency Virus Puma Subtype B								
Feline Immunodeficiency Virus Puma Subtype A		1	4345				U03982			Feline Immunodeficiency Virus Puma Subtype A								
Feline Immunodeficiency Virus Domestic Cat Subtype C		1	4345				AY600517			Feline Immunodeficiency Virus Domestic Cat Subtype C								
Feline Immunodeficiency Virus Domestic Cat San Diego Isolate		1	4345				M36968			Feline Immunodeficiency Virus Domestic Cat San Diego Isolate								
Feline Immunodeficiency Virus Palla's Cat		1	4345				AY878238			Feline Immunodeficiency Virus Palla's Cat								
Maedi-Visna Virus		1	4345				NC_001452			Maedi-Visna Virus								
Ovine Lentivirus		1	4345				NC_001511			Ovine Lentivirus								
Caprine Arthritis Encephalitis Virus		1	4345				NC_001463			Caprine Arthritis Encephalitis Virus								
Simian Immunodeficiency Virus Syke's Monkey		1	4345				L06042			Simian Immunodeficiency Virus Syke's Monkey								
Simian Immunodeficiency Virus Gabon Talapoin		1	4345				AF478594			Simian Immunodeficiency Virus Gabon Talapoin								
Simian Immunodeficiency Virus Angolan Talapoin		1	4345				AF119257			Simian Immunodeficiency Virus Angolan Talapoin								
Simian Immunodeficiency Virus  Greater Spot Nosed Monkey		1	4345				AF468658			Simian Immunodeficiency Virus  Greater Spot Nosed Monkey								
Simian Immunodeficiency Virus Mustached Guenon		1	4345				AY340700			Simian Immunodeficiency Virus Mustached Guenon								
Simian Immunodeficiency Virus Mona Monkey		1	4345				AJ549283			Simian Immunodeficiency Virus Mona Monkey								
Simian Immunodeficiency Virus Dent's Mona		1	4345				AJ580407			Simian Immunodeficiency Virus Dent's Mona								
Simian Immunodeficiency Virus De Brazza's Monkey		1	4345				FJ919724			Simian Immunodeficiency Virus De Brazza's Monkey								
Simian Immunodeficiency Virus Red Capped Mangabey		1	4345				AF349680			Simian Immunodeficiency Virus Red Capped Mangabey								
Simian Immunodeficiency Virus Drill		1	4345				AY159321			Simian Immunodeficiency Virus Drill								
Simian Immunodeficiency Virus Mandrill		1	4345				AF328295			Simian Immunodeficiency Virus Mandrill								
Simian Immunodeficiency Virus Chimpanzee		1	4345				AF115393			Simian Immunodeficiency Virus Chimpanzee								
Human Immunodeficiency Virus 1 Group M		1	4345				AY322190			Human Immunodeficiency Virus 1 Group M								
Human Immunodeficiency Virus 1 Group O		1	4345				AY618998			Human Immunodeficiency Virus 1 Group O								
Simian Immunodeficiency Virus  African Green Monkey Grivet		1	4345				U04005			Simian Immunodeficiency Virus  African Green Monkey Grivet								
Simian Immunodeficiency Virus African Green Monkey Tantalus		1	4345				U58991			Simian Immunodeficiency Virus African Green Monkey Tantalus								
Human Immunodeficiency Virus 2		1	4345				NC_001722			Human Immunodeficiency Virus 2								
Simian Immunodeficiency Virus Sooty Mangabey		1	4345				M80194			Simian Immunodeficiency Virus Sooty Mangabey								
Simian Immunodeficiency Virus Sun Tailed Monkey		1	4345				AF131870			Simian Immunodeficiency Virus Sun Tailed Monkey								
Simian Immunodeficiency Virus L'hoests Monkey		1	4345				AF075269			Simian Immunodeficiency Virus L'hoests Monkey								
Simian Immunodeficiency Virus Mantled Guereza		1	4345				AF301156			Simian Immunodeficiency Virus Mantled Guereza								
Jembrana Disease Virus		1	4345				L32870			Jembrana Disease Virus								
Bovine Immunodeficiency Virus		1	4345				NC_001413			Bovine Immunodeficiency Virus								
RELIK European Rabbit		1	4345					http://saturn.adarc.org/paleo/data/erv/RELIK/Annotated_RELIK.fas.txt		RELIK European Rabbit								
RELIK Brown Hare		1	4345				FJ493031			RELIK Brown Hare								
Prosimian Immunodeficiency Virus Gray Mouse Lemur		1	4345					http://saturn.adarc.org/paleo/site/html/fossil-record/pSIVgml.html		Prosimian Immunodeficiency Virus Gray Mouse Lemur								
Prosimian Immunodeficiency Virus Fat Tailed Dwarf Lemur		1	4345					consensus of FJ707346-FJ707350, FJ707352-FJ707353, FJ707359		Prosimian Immunodeficiency Virus Fat Tailed Dwarf Lemur								
Prosimian Immunodeficiency Virus Mohol Bushbaby		1	4345							Prosimian Immunodeficiency Virus Mohol Bushbaby								
