Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Arabidopsis lyrata AlAGO10		1	621							Arabidopsis lyrata AlAGO10								
Arabidopsis thaliana AtAGO10		1	621							Arabidopsis thaliana AtAGO10								
Capsella rubella CrbAGO10		1	621							Capsella rubella CrbAGO10								
Thellungiella halophila ThAGO10		1	621							Thellungiella halophila ThAGO10								
Brassica rapa BrAGO10		1	621							Brassica rapa BrAGO10								
Carica papaya CpAGO10		1	621							Carica papaya CpAGO10								
Citrus cinensis CsnAGO10		1	621							Citrus cinensis CsnAGO10								
Manihot esculenta MeAGO10		1	621							Manihot esculenta MeAGO10								
Ricinus communis RcAGO10a		1	621							Ricinus communis RcAGO10a								
Populus trichocarpa PtAGO10		1	621							Populus trichocarpa PtAGO10								
Vitis vinifera VvAGO10like		1	621							Vitis vinifera VvAGO10like								
Malus domestica MdAGO10a		1	621							Malus domestica MdAGO10a								
Prunus persica PprAGO10		1	621							Prunus persica PprAGO10								
Malus domestica MdAGO10b		1	621							Malus domestica MdAGO10b								
Glycine max GmAGO10like		1	621							Glycine max GmAGO10like								
Phaseolus vulgaris PvAGO10a		1	621							Phaseolus vulgaris PvAGO10a								
Nicotiana attenuata NaAGO10		1	621							Nicotiana attenuata NaAGO10								
Malus domestica MdAGO1b		1	621							Malus domestica MdAGO1b								
Linum usitatissimum LuAGO10a		1	621							Linum usitatissimum LuAGO10a								
Eucalyptus grandis EgAGO10a		1	621							Eucalyptus grandis EgAGO10a								
Mimulus guttatus MgAGO10		1	621							Mimulus guttatus MgAGO10								
Brachypodium distachyon BdPNH1like		1	621							Brachypodium distachyon BdPNH1like								
Sorghum bicolor SbAGO10a		1	621							Sorghum bicolor SbAGO10a								
Zea mays ZmAGO10a		1	621							Zea mays ZmAGO10a								
Zea mays ZmAGO10b		1	621							Zea mays ZmAGO10b								
Oryza sativa OsPNH1		1	621							Oryza sativa OsPNH1								
Carica papaya CpAGO1		1	621							Carica papaya CpAGO1								
Cucumis sativus CstAGO1b		1	621							Cucumis sativus CstAGO1b								
Glycine max GmPNH1like1		1	621							Glycine max GmPNH1like1								
Phaseolus vulgaris PvAGO10b		1	621							Phaseolus vulgaris PvAGO10b								
Glycine max GmPNH1like2		1	621							Glycine max GmPNH1like2								
Medicago tranculata MtAGO10		1	621							Medicago tranculata MtAGO10								
Manihot esculenta MeAGO1		1	621							Manihot esculenta MeAGO1								
Ricinus communis RcAGO10b		1	621							Ricinus communis RcAGO10b								
Vitis vinifera VvPNH1		1	621							Vitis vinifera VvPNH1								
Arabidopsis lyrata AlAGO1		1	621							Arabidopsis lyrata AlAGO1								
Capsella rubella CrbAGO1		1	621							Capsella rubella CrbAGO1								
Arabidopsis thaliana AtAGOlike		1	621							Arabidopsis thaliana AtAGOlike								
Arabidopsis thaliana AtAGO1		1	621							Arabidopsis thaliana AtAGO1								
Thellungiella halophila ThAGO1		1	621							Thellungiella halophila ThAGO1								
Brassica rapa BrAGO1		1	621							Brassica rapa BrAGO1								
Brachypodium distachyon BdAGO1Alike		1	621							Brachypodium distachyon BdAGO1Alike								
Brachypodium distachyon BdAGO1Blike		1	621							Brachypodium distachyon BdAGO1Blike								
Hordeum vulgare HvAGO1a		1	621							Hordeum vulgare HvAGO1a								
Sorghum bicolor SbAGO10b		1	621							Sorghum bicolor SbAGO10b								
Zea mays ZmAGO1a		1	621							Zea mays ZmAGO1a								
Oryza sativa OsAGO1B		1	621							Oryza sativa OsAGO1B								
Hordeum vulgare HvAGO10		1	621							Hordeum vulgare HvAGO10								
Zea mays ZmAGO1c		1	621							Zea mays ZmAGO1c								
Oryza sativa OsAGO1A		1	621							Oryza sativa OsAGO1A								
Sorghum bicolor SbAGO10c		1	621							Sorghum bicolor SbAGO10c								
Zea mays ZmAGO1b		1	621							Zea mays ZmAGO1b								
Citrus cinensis CsnAGO1		1	621							Citrus cinensis CsnAGO1								
Ricinus communis RcAGO1		1	621							Ricinus communis RcAGO1								
Populus trichocarpa PtAGO1		1	621							Populus trichocarpa PtAGO1								
Malus domestica MdAGO1a		1	621							Malus domestica MdAGO1a								
Prunus persica PprAGO1a		1	621							Prunus persica PprAGO1a								
Glycine max GmAGOlike1		1	621							Glycine max GmAGOlike1								
Phaseolus vulgaris PvAGO1		1	621							Phaseolus vulgaris PvAGO1								
Cucumis sativus CstAGO1a		1	621							Cucumis sativus CstAGO1a								
Eucalyptus grandis EgAGO1		1	621							Eucalyptus grandis EgAGO1								
Vitis vinifera VvAGO1like		1	621							Vitis vinifera VvAGO1like								
Vitis vinifera VvAGO1Blike		1	621							Vitis vinifera VvAGO1Blike								
Mimulus guttatus MgAGO1		1	621							Mimulus guttatus MgAGO1								
Nicotiana attenuata NaAGO1a		1	621							Nicotiana attenuata NaAGO1a								
Nicotiana benthamiana NbAGO1.1		1	621							Nicotiana benthamiana NbAGO1.1								
Nicotiana tabacum NtAGO1		1	621							Nicotiana tabacum NtAGO1								
Nicotiana attenuata NaAGO1b		1	621							Nicotiana attenuata NaAGO1b								
Nicotiana benthamiana NbAGO1.2		1	621							Nicotiana benthamiana NbAGO1.2								
Nicotiana attenuata NaAGO1c		1	621							Nicotiana attenuata NaAGO1c								
Pisum sativum PsAGO2		1	621							Pisum sativum PsAGO2								
Pisum sativum PsAGO1		1	621							Pisum sativum PsAGO1								
Linum usitatissimum LuAGO1		1	621							Linum usitatissimum LuAGO1								
Linum usitatissimum LuAGO5		1	621							Linum usitatissimum LuAGO5								
Linum usitatissimum LuAGO10b		1	621							Linum usitatissimum LuAGO10b								
Brachypodium distachyon BdAGO1Dlike		1	621							Brachypodium distachyon BdAGO1Dlike								
Hordeum vulgare HvAGO1b		1	621							Hordeum vulgare HvAGO1b								
Oryza sativa OsAGO1C		1	621							Oryza sativa OsAGO1C								
Sorghum bicolor SbAGO1a		1	621							Sorghum bicolor SbAGO1a								
Oryza sativa OsAGO1D		1	621							Oryza sativa OsAGO1D								
Zea mays ZmAGO1d		1	621							Zea mays ZmAGO1d								
Sorghum bicolor SbAGO1b		1	621							Sorghum bicolor SbAGO1b								
Brachypodium distachyon BdAGO1Clike		1	621							Brachypodium distachyon BdAGO1Clike								
Malus domestica MdAGO10c		1	621							Malus domestica MdAGO10c								
Prunus persica PprAGO1b		1	621							Prunus persica PprAGO1b								
Physcomitrella patens PptAGO5		1	621							Physcomitrella patens PptAGO5								
Physcomitrella patens PptAGO1		1	621							Physcomitrella patens PptAGO1								
Physcomitrella patens PptAGO10		1	621							Physcomitrella patens PptAGO10								
Selaginella moellendorfii SmAGO10		1	621							Selaginella moellendorfii SmAGO10								
Selaginella moellendorfii SmAGO1a		1	621							Selaginella moellendorfii SmAGO1a								
Eucalyptus grandis EgAGO10b		1	621							Eucalyptus grandis EgAGO10b								
Selaginella moellendorfii SmAGO1b		1	621							Selaginella moellendorfii SmAGO1b								
Arabidopsis lyrata AlAGO5		1	621							Arabidopsis lyrata AlAGO5								
Arabidopsis thaliana AtAGO5		1	621							Arabidopsis thaliana AtAGO5								
Capsella rubella CrbAGO5		1	621							Capsella rubella CrbAGO5								
Brassica rapa BrAGO5		1	621							Brassica rapa BrAGO5								
Thellungiella halophila ThAGO5		1	621							Thellungiella halophila ThAGO5								
Citrus cinensis CsnAGO5		1	621							Citrus cinensis CsnAGO5								
Citrus cinensis CsnAGOlike		1	621							Citrus cinensis CsnAGOlike								
Manihot esculenta MeAGO5		1	621							Manihot esculenta MeAGO5								
Manihot esculenta MeAGOlike		1	621							Manihot esculenta MeAGOlike								
Ricinus communis RcAGO5		1	621							Ricinus communis RcAGO5								
Populus trichocarpa PtAGOlike2		1	621							Populus trichocarpa PtAGOlike2								
Populus trichocarpa PtAGOlike3		1	621							Populus trichocarpa PtAGOlike3								
Vitis vinifera VvAGO5like		1	621							Vitis vinifera VvAGO5like								
Malus domestica MdAGO5b		1	621							Malus domestica MdAGO5b								
Malus domestica MdAGO5a		1	621							Malus domestica MdAGO5a								
Prunus persica PprAGO5		1	621							Prunus persica PprAGO5								
Nicotiana attenuata NaAGO5		1	621							Nicotiana attenuata NaAGO5								
Populus trichocarpa PtAGOlike1		1	621							Populus trichocarpa PtAGOlike1								
Mimulus guttatus MgAGO5		1	621							Mimulus guttatus MgAGO5								
Glycine max GmAGO5like2		1	621							Glycine max GmAGO5like2								
Carica papaya CpAGO5		1	621							Carica papaya CpAGO5								
Brachypodium distachyon BdMEL1like		1	621							Brachypodium distachyon BdMEL1like								
Hordeum vulgare HvAGO5		1	621							Hordeum vulgare HvAGO5								
Oryza sativa OsMLE1		1	621							Oryza sativa OsMLE1								
Brachypodium distachyon BdMELlike		1	621							Brachypodium distachyon BdMELlike								
Oryza sativa OsAGO14		1	621							Oryza sativa OsAGO14								
Vitis vinifera VvMEL1like		1	621							Vitis vinifera VvMEL1like								
Brachypodium distachyon BdAGO12like		1	621							Brachypodium distachyon BdAGO12like								
Oryza sativa OsAGO12		1	621							Oryza sativa OsAGO12								
Oryza sativa OsAGO11		1	621							Oryza sativa OsAGO11								
Oryza sativa OsAGO17		1	621							Oryza sativa OsAGO17								
Oryza sativa OsAGO13		1	621							Oryza sativa OsAGO13								
Brachypodium distachyon BdAGO18like		1	621							Brachypodium distachyon BdAGO18like								
Oryza sativa OsAGO18		1	621							Oryza sativa OsAGO18								
Tribolium castaneum TcAGO1b		1	621							Tribolium castaneum TcAGO1b								
Tribolium castaneum TcAGO1a		1	621							Tribolium castaneum TcAGO1a								
Homo sapiens HsAGO2		1	621							Homo sapiens HsAGO2								
Arabidopsis lyrata AlAGO7		1	621							Arabidopsis lyrata AlAGO7								
Arabidopsis thaliana AtAGO7		1	621							Arabidopsis thaliana AtAGO7								
Capsella rubella CrbAGO7		1	621							Capsella rubella CrbAGO7								
Thellungiella halophila ThAGO7		1	621							Thellungiella halophila ThAGO7								
Brassica rapa BrAGO7		1	621							Brassica rapa BrAGO7								
Carica papaya CpAGO7		1	621							Carica papaya CpAGO7								
Manihot esculenta MeAGO7b		1	621							Manihot esculenta MeAGO7b								
Populus trichocarpa PtAGO7		1	621							Populus trichocarpa PtAGO7								
Ricinus communis RcAGO7		1	621							Ricinus communis RcAGO7								
Manihot esculenta MeAGO7a		1	621							Manihot esculenta MeAGO7a								
Malus domestica MdAGO7b		1	621							Malus domestica MdAGO7b								
Prunus persica PprAGO7		1	621							Prunus persica PprAGO7								
Vitis vinifera VvAGO7like		1	621							Vitis vinifera VvAGO7like								
Citrus cinensis CsnAGO7		1	621							Citrus cinensis CsnAGO7								
Malus domestica MdAGO7a		1	621							Malus domestica MdAGO7a								
Glycine max GmAGO7like		1	621							Glycine max GmAGO7like								
Phaseolus vulgaris PvAGO7		1	621							Phaseolus vulgaris PvAGO7								
Lotus japonicus LjAGO7		1	621							Lotus japonicus LjAGO7								
Medicago tranculata MtAGO7		1	621							Medicago tranculata MtAGO7								
Nicotiana attenuata NaAGO7		1	621							Nicotiana attenuata NaAGO7								
Eucalyptus grandis EgAGO7		1	621							Eucalyptus grandis EgAGO7								
Linum usitatissimum LuAGO7		1	621							Linum usitatissimum LuAGO7								
Mimulus guttatus MgAGO7		1	621							Mimulus guttatus MgAGO7								
Brachypodium distachyon BdAGO7like		1	621							Brachypodium distachyon BdAGO7like								
Oryza sativa OsSHL4		1	621							Oryza sativa OsSHL4								
Sorghum bicolor SbAGO7		1	621							Sorghum bicolor SbAGO7								
