Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
LC1806_ITS		1	1273							LC1806_ITS								
LC1836_ITS		1	1273							LC1836_ITS								
LC1842_ITS		1	1273							LC1842_ITS								
DQ243696_Taifanglania_major_GZDXIFR_H_57_2		1	1273							DQ243696_Taifanglania_major_GZDXIFR_H_57_2								
DQ185070_Taifanglania_hechuanensis_GZUIFR_H08_1		1	1273							DQ185070_Taifanglania_hechuanensis_GZUIFR_H08_1								
LC1853		1	1273							LC1853								
LC1854		1	1273							LC1854								
LC1855		1	1273							LC1855								
451_ITS		1	1273							451_ITS								
451A_ITS		1	1273							451A_ITS								
451B_ITS		1	1273							451B_ITS								
DQ191963_Taifanglania_biformis_GZDX_IFR_H28		1	1273							DQ191963_Taifanglania_biformis_GZDX_IFR_H28								
EU004811_Taifanglania_curticatenata_GZUIFR_H_125_2		1	1273							EU004811_Taifanglania_curticatenata_GZUIFR_H_125_2								
KF572436_Acrophialophora_fusispora_G238		1	1273							KF572436_Acrophialophora_fusispora_G238								
KF572450_Acrophialophora_nainiana_2C18		1	1273							KF572450_Acrophialophora_nainiana_2C18								
EF550976_Acrophialophora_nainiana_MTCC_6662		1	1273							EF550976_Acrophialophora_nainiana_MTCC_6662								
DQ243694_Taifanglania_cinerea_GZDXIFR_H_57_1		1	1273							DQ243694_Taifanglania_cinerea_GZDXIFR_H_57_1								
DQ243695_Taifanglania_furcata_GZDXIFR_H_104_1		1	1273							DQ243695_Taifanglania_furcata_GZDXIFR_H_104_1								
JF412013_Chaetomium_thermophilum_ATCC_16451		1	1273							JF412013_Chaetomium_thermophilum_ATCC_16451								
