Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Amphicosmia salleana		1	1722							Amphicosmia salleana								
Angulicervix peasei		1	1722							Angulicervix peasei								
Anoma levis		1	1722							Anoma levis								
Apoma chemnitzianum		1	1722							Apoma chemnitzianum								
Archegocoptis crenata		1	1722							Archegocoptis crenata								
Autocoptis (Autocoptis) adamsiana		1	1722							Autocoptis (Autocoptis) adamsiana								
Autocoptis (Autocoptis) menkeana		1	1722							Autocoptis (Autocoptis) menkeana								
Autocoptis (Urocoptola) arcuata		1	1722							Autocoptis (Urocoptola) arcuata								
Autocoptis (Urocoptola) evelynae 1443		1	1722							Autocoptis (Urocoptola) evelynae 1443								
Autocoptis (Urocoptola) evelynae 1342		1	1722							Autocoptis (Urocoptola) evelynae 1342								
Autocoptis (Urocoptola) guigouana		1	1722							Autocoptis (Urocoptola) guigouana								
Brachypodella caymanensis		1	1722							Brachypodella caymanensis								
Brachypodella collaris		1	1722							Brachypodella collaris								
Brachypodella costata		1	1722							Brachypodella costata								
Brachypodella dominicensis gabbi		1	1722							Brachypodella dominicensis gabbi								
Brachypodella dubia		1	1722							Brachypodella dubia								
Brachypodella morini		1	1722							Brachypodella morini								
Brachypodella pallida		1	1722							Brachypodella pallida								
Brachypodella raveni		1	1722							Brachypodella raveni								
Brachypodella riisei		1	1722							Brachypodella riisei								
Brachypodella speluncae		1	1722							Brachypodella speluncae								
Brachypodella trinitaria		1	1722							Brachypodella trinitaria								
Brevipedella angulifera		1	1722							Brevipedella angulifera								
Brevipedella portoricensis		1	1722							Brevipedella portoricensis								
Callonia elliotti		1	1722							Callonia elliotti								
Cerion striatellum crassilabris		1	1722							Cerion striatellum crassilabris								
Cochlodinella (Cochlodinella) variegata		1	1722							Cochlodinella (Cochlodinella) variegata								
Cochlodinella (Cochlodinella)  poeyana		1	1722							Cochlodinella (Cochlodinella)  poeyana								
Eucalodium sp.		1	1722							Eucalodium sp.								
Geminicoptis rocai		1	1722							Geminicoptis rocai								
Geoscala robertsi		1	1722							Geoscala robertsi								
Gongylostoma elegans elegans		1	1722							Gongylostoma elegans elegans								
Gyraxis sericata		1	1722							Gyraxis sericata								
Heterocoptis (Heterocoptis) bicorda		1	1722							Heterocoptis (Heterocoptis) bicorda								
Idiostemma alfredoi		1	1722							Idiostemma alfredoi								
Levistemma peculiaris		1	1722							Levistemma peculiaris								
Liocallonia (Cenocoptis) andresensis andresensis		1	1722							Liocallonia (Cenocoptis) andresensis andresensis								
Liparotes obesula		1	1722							Liparotes obesula								
Macroceramus microdon		1	1722							Macroceramus microdon								
Microceramus pontificus		1	1722							Microceramus pontificus								
Mychostoma album		1	1722							Mychostoma album								
Nesocoptis pruinosa pruinosa		1	1722							Nesocoptis pruinosa pruinosa								
Nodulia vignalensis balnearum		1	1722							Nodulia vignalensis balnearum								
Pfeiffericoptis (Pfeiffericoptis) fumosa		1	1722							Pfeiffericoptis (Pfeiffericoptis) fumosa								
Planostemma pilotensis		1	1722							Planostemma pilotensis								
Pleurostemma perplicata yunquensis		1	1722							Pleurostemma perplicata yunquensis								
Poecilocoptis incerta		1	1722							Poecilocoptis incerta								
Poeycoptis lituus stearnsi		1	1722							Poeycoptis lituus stearnsi								
Pseudopineria barbadensis		1	1722							Pseudopineria barbadensis								
Pycnoptychia (Pycnoptychia) scaeva		1	1722							Pycnoptychia (Pycnoptychia) scaeva								
Sagracoptis coronadoi		1	1722							Sagracoptis coronadoi								
Simplicervix inornata		1	1722							Simplicervix inornata								
Spiroceramus amplus		1	1722							Spiroceramus amplus								
Spirostemma dunkeri		1	1722							Spirostemma dunkeri								
Spirostemma tenellum		1	1722							Spirostemma tenellum								
Steatocoptis bioscai		1	1722							Steatocoptis bioscai								
Strophina laterradii		1	1722							Strophina laterradii								
Teneria teneriensis		1	1722							Teneria teneriensis								
Tenuistemma lateralis		1	1722							Tenuistemma lateralis								
Tomelasmus irroratus saccharinus		1	1722							Tomelasmus irroratus saccharinus								
Torrecoptis holguinensis		1	1722							Torrecoptis holguinensis								
Trilamellaxis proteus		1	1722							Trilamellaxis proteus								
Uncinicoptis sancticola		1	1722							Uncinicoptis sancticola								
Urocoptis (Urocoptis) ambigua		1	1722							Urocoptis (Urocoptis) ambigua								
Urocoptis (Spirocoptis) producta		1	1722							Urocoptis (Spirocoptis) producta								
Bactrocoptis rosea		1	1722							Bactrocoptis rosea								
species A		1	1722							species A								
species B		1	1722							species B								
Brachypodella spec.		1	1722							Brachypodella spec.								
