Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes
Actinobacterium SCGC AAA024-D14		1	197				WP_018206765.1			Actinobacterium SCGC AAA024-D14								rhodopsin protein
Candidatus Aquiluna rubra		1	197				ACN42850.1			Candidatus Aquiluna rubra								rhodopsin protein
Candidatus Pelagibacter ubique		1	197				YP_266049.1			Candidatus Pelagibacter ubique								rhodopsin protein
Candidatus Rhodoluna planktonica		1	197				ACN42849.1			Candidatus Rhodoluna planktonica								rhodopsin protein
Dokdonia sp. PRO95		1	197				ACM89772.1			Dokdonia sp. PRO95								rhodopsin protein
Exiguobacterium antarcticum B7		1	197				YP_006791064.1			Exiguobacterium antarcticum B7								rhodopsin protein
Exiguobacterium sp. S17		1	197				WP_016509804.1			Exiguobacterium sp. S17								rhodopsin protein
Exiguobacterium sibiricum 255-15		1	197				YP_001813902.1			Exiguobacterium sibiricum 255-15								rhodopsin protein
Gillisia limnaea		1	197				WP_006989277.1			Gillisia limnaea								rhodopsin protein
Glaciecola pallidula		1	197				WP_006008821.1			Glaciecola pallidula								rhodopsin protein
Gloeobacter violaceus		1	197				WP_011140202.1			Gloeobacter violaceus								rhodopsin protein
Thermus thermophilus		1	197				YP_006059019.1			Thermus thermophilus								rhodopsin protein
Halobacterium salinarum R1		1	197				CAP14056.1			Halobacterium salinarum R1								rhodopsin protein
Halobacterium AUS-1 		1	197				P69051.1			Halobacterium AUS-1 								rhodopsin protein
Halobacterium AUS-2		1	197				AAB19870.2			Halobacterium AUS-2								rhodopsin protein
Indibacter alkaliphilus LW1		1	197				WP_009036080.1			Indibacter alkaliphilus LW1								rhodopsin protein
Janthinobacterium lividum		1	197				WP_010401582.1			Janthinobacterium lividum								rhodopsin protein
Krokinobacter eikastus		1	197				BAN14808.1			Krokinobacter eikastus								rhodopsin protein
Krokinobacter sp. 4H-5		1	197				YP_004429763.1			Krokinobacter sp. 4H-5								rhodopsin protein
Marinobacter sp. ELB17		1	197				WP_007350588.1			Marinobacter sp. ELB17								rhodopsin protein
Nonlabens dokdonensis		1	197				YP_007376176.1			Nonlabens dokdonensis								rhodopsin protein
Octadecabacter arcticus		1	197				YP_007702112.1			Octadecabacter arcticus								rhodopsin protein
Oscillatoriales cyanobacterium		1	197				WP_009553991.1			Oscillatoriales cyanobacterium								rhodopsin protein
Oxalobacteraceae bacterium IMCC9480		1	197				WP_009665646.1			Oxalobacteraceae bacterium IMCC9480								rhodopsin protein
Photobacterium sp. LC1-200		1	197				BAL68143.1			Photobacterium sp. LC1-200								rhodopsin protein
Polaribacter sp. Hel1_33_49		1	197				AGO87494.1			Polaribacter sp. Hel1_33_49								rhodopsin protein
Rhodonellum psychrophilum		1	197				WP_019598730.1			Rhodonellum psychrophilum								rhodopsin protein
Salinibacter ruber		1	197				ABC44767			Salinibacter ruber								rhodopsin protein
Salinivibrio sp. S10B		1	197				KC858135			Salinivibrio sp. S10B								rhodopsin protein
Salinivibrio sp. S34		1	197				KC858136			Salinivibrio sp. S34								rhodopsin protein
Salinivibrio sp. S35		1	197				KC858137			Salinivibrio sp. S35								rhodopsin protein
SAR86 cluster bacterium		1	197				EJP74155.1			SAR86 cluster bacterium								rhodopsin protein
Sphingomonas sp. ATCC 31555		1	197				WP_019370319.1			Sphingomonas sp.								rhodopsin protein
Spiribacter salinus		1	197				YP_008046547.1			Spiribacter salinus								rhodopsin protein
Thermus oshimai 		1	197				YP_006972578.1			Thermus oshimai 								rhodopsin protein
Thermus sp. CCB_US3_U1		1	197				YP_005654147.1			Thermus sp. CCB_US3_U1								rhodopsin protein
uncultured marine bacteria		1	197				AAY68065.1			uncultured marine bacteria								rhodopsin protein
Vibrio campbellii		1	197				ADC84422.1			Vibrio campbellii								
