Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Dasiphora fruticosa ssp floribunda		1	131340							Dasiphora fruticosa ssp floribunda								
Fragaria iinumae		1	131340							Fragaria iinumae								
Fragaria mandshurica		1	131340							Fragaria mandshurica								
Fragaria vesca subsp. vesca Hawaii4		1	131340							Fragaria vesca subsp. vesca Hawaii4								
Fragaria vesca subsp. bracteata MRD60		1	131340							Fragaria vesca subsp. bracteata MRD60								
Fragaria vesca subsp. bracteata MRD30		1	131340							Fragaria vesca subsp. bracteata MRD30								
Fragaria vesca subsp. bracteata MRD102		1	131340							Fragaria vesca subsp. bracteata MRD102								
Fragaria vesca subsp. bracteata LNF40		1	131340							Fragaria vesca subsp. bracteata LNF40								
Fragaria chiloensis GP33		1	131340							Fragaria chiloensis GP33								
Fragaria virginiana O477		1	131340							Fragaria virginiana O477								
Fragaria vesca subsp. bracteata LNF23		1	131340							Fragaria vesca subsp. bracteata LNF23								
Fragaria chiloensis SAL3		1	131340							Fragaria chiloensis SAL3								
Fragaria virginiana Y33b2		1	131340							Fragaria virginiana Y33b2								
