Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Avicennia germinans AgALC1		1	775							Avicennia germinans AgALC1								
Avicennia germinans AgALC10		1	775							Avicennia germinans AgALC10								
Avicennia germinans AgALC11		1	775							Avicennia germinans AgALC11								
Avicennia germinans AgALC12		1	775							Avicennia germinans AgALC12								
Avicennia germinans AgALC13		1	775							Avicennia germinans AgALC13								
Avicennia germinans AgALC14		1	775							Avicennia germinans AgALC14								
Avicennia germinans AgALC15		1	775							Avicennia germinans AgALC15								
Avicennia germinans AgALC17		1	775							Avicennia germinans AgALC17								
Avicennia germinans AgALC18		1	775							Avicennia germinans AgALC18								
Avicennia germinans AgALC20		1	775							Avicennia germinans AgALC20								
Avicennia germinans AgALC21		1	775							Avicennia germinans AgALC21								
Avicennia germinans AgALC23		1	775							Avicennia germinans AgALC23								
Avicennia germinans AgALC25		1	775							Avicennia germinans AgALC25								
Avicennia germinans AgALC27		1	775							Avicennia germinans AgALC27								
Avicennia germinans AgALC29		1	775							Avicennia germinans AgALC29								
Avicennia germinans AgALC3		1	775							Avicennia germinans AgALC3								
Avicennia germinans AgALC32		1	775							Avicennia germinans AgALC32								
Avicennia germinans AgALC4		1	775							Avicennia germinans AgALC4								
Avicennia germinans AgALC5		1	775							Avicennia germinans AgALC5								
Avicennia germinans AgALC6		1	775							Avicennia germinans AgALC6								
Avicennia germinans AgALC7		1	775							Avicennia germinans AgALC7								
Avicennia germinans AgMRJ10		1	775							Avicennia germinans AgMRJ10								
Avicennia germinans AgMRJ12		1	775							Avicennia germinans AgMRJ12								
Avicennia germinans AgMRJ14		1	775							Avicennia germinans AgMRJ14								
Avicennia germinans AgMRJ17		1	775							Avicennia germinans AgMRJ17								
Avicennia germinans AgMRJ19		1	775							Avicennia germinans AgMRJ19								
Avicennia germinans AgMRJ21		1	775							Avicennia germinans AgMRJ21								
Avicennia germinans AgMRJ23		1	775							Avicennia germinans AgMRJ23								
Avicennia germinans AgMRJ24		1	775							Avicennia germinans AgMRJ24								
Avicennia germinans AgMRJ25		1	775							Avicennia germinans AgMRJ25								
Avicennia germinans AgMRJ26		1	775							Avicennia germinans AgMRJ26								
Avicennia germinans AgMRJ27		1	775							Avicennia germinans AgMRJ27								
Avicennia germinans AgMRJ29		1	775							Avicennia germinans AgMRJ29								
Avicennia germinans AgMRJ30		1	775							Avicennia germinans AgMRJ30								
Avicennia germinans AgMRJ31		1	775							Avicennia germinans AgMRJ31								
Avicennia germinans AgMRJ32		1	775							Avicennia germinans AgMRJ32								
Avicennia germinans AgMRJ33		1	775							Avicennia germinans AgMRJ33								
Avicennia germinans AgMRJ34		1	775							Avicennia germinans AgMRJ34								
Avicennia germinans AgMRJ35		1	775							Avicennia germinans AgMRJ35								
Avicennia germinans AgMRJ36		1	775							Avicennia germinans AgMRJ36								
Avicennia germinans AgMRJ37		1	775							Avicennia germinans AgMRJ37								
Avicennia germinans AgMRJ38		1	775							Avicennia germinans AgMRJ38								
Avicennia germinans AgMRJ5		1	775							Avicennia germinans AgMRJ5								
Avicennia germinans AgMRJ6		1	775							Avicennia germinans AgMRJ6								
Avicennia germinans AgMRJ7		1	775							Avicennia germinans AgMRJ7								
Avicennia germinans AgPAa10		1	775							Avicennia germinans AgPAa10								
Avicennia germinans AgPAa12		1	775							Avicennia germinans AgPAa12								
Avicennia germinans AgPAa13		1	775							Avicennia germinans AgPAa13								
Avicennia germinans AgPAa14		1	775							Avicennia germinans AgPAa14								
Avicennia germinans AgPAa15		1	775							Avicennia germinans AgPAa15								
Avicennia germinans AgPAa16		1	775							Avicennia germinans AgPAa16								
Avicennia germinans AgPAa17		1	775							Avicennia germinans AgPAa17								
Avicennia germinans AgPAa18		1	775							Avicennia germinans AgPAa18								
Avicennia germinans AgPAa19		1	775							Avicennia germinans AgPAa19								
Avicennia germinans AgPAa2		1	775							Avicennia germinans AgPAa2								
Avicennia germinans AgPAa20		1	775							Avicennia germinans AgPAa20								
Avicennia germinans AgPAa21		1	775							Avicennia germinans AgPAa21								
Avicennia germinans AgPAa23		1	775							Avicennia germinans AgPAa23								
Avicennia germinans AgPAa25		1	775							Avicennia germinans AgPAa25								
Avicennia germinans AgPAa26		1	775							Avicennia germinans AgPAa26								
Avicennia germinans AgPAa28		1	775							Avicennia germinans AgPAa28								
Avicennia germinans AgPAa3		1	775							Avicennia germinans AgPAa3								
Avicennia germinans AgPAa30		1	775							Avicennia germinans AgPAa30								
Avicennia germinans AgPAa32		1	775							Avicennia germinans AgPAa32								
Avicennia germinans AgPAa4		1	775							Avicennia germinans AgPAa4								
Avicennia germinans AgPAa5		1	775							Avicennia germinans AgPAa5								
Avicennia germinans AgPAa6		1	775							Avicennia germinans AgPAa6								
Avicennia germinans AgPAa7		1	775							Avicennia germinans AgPAa7								
Avicennia germinans AgPAa8		1	775							Avicennia germinans AgPAa8								
Avicennia germinans AgPAa9		1	775							Avicennia germinans AgPAa9								
Avicennia germinans AgPAb1		1	775							Avicennia germinans AgPAb1								
Avicennia germinans AgPAb11		1	775							Avicennia germinans AgPAb11								
Avicennia germinans AgPAb13		1	775							Avicennia germinans AgPAb13								
Avicennia germinans AgPAb15		1	775							Avicennia germinans AgPAb15								
Avicennia germinans AgPAb17		1	775							Avicennia germinans AgPAb17								
Avicennia germinans AgPAb19		1	775							Avicennia germinans AgPAb19								
Avicennia germinans AgPAb21		1	775							Avicennia germinans AgPAb21								
Avicennia germinans AgPAb23		1	775							Avicennia germinans AgPAb23								
Avicennia germinans AgPAb24		1	775							Avicennia germinans AgPAb24								
Avicennia germinans AgPAb25		1	775							Avicennia germinans AgPAb25								
Avicennia germinans AgPAb28		1	775							Avicennia germinans AgPAb28								
Avicennia germinans AgPAb3		1	775							Avicennia germinans AgPAb3								
Avicennia germinans AgPAb4		1	775							Avicennia germinans AgPAb4								
Avicennia germinans AgPAb5		1	775							Avicennia germinans AgPAb5								
Avicennia germinans AgPAb7		1	775							Avicennia germinans AgPAb7								
Avicennia germinans AgPAb9		1	775							Avicennia germinans AgPAb9								
Avicennia germinans AgPNB1		1	775							Avicennia germinans AgPNB1								
Avicennia germinans AgPNB11		1	775							Avicennia germinans AgPNB11								
Avicennia germinans AgPNB13		1	775							Avicennia germinans AgPNB13								
Avicennia germinans AgPNB14		1	775							Avicennia germinans AgPNB14								
Avicennia germinans AgPNB15		1	775							Avicennia germinans AgPNB15								
Avicennia germinans AgPNB16		1	775							Avicennia germinans AgPNB16								
Avicennia germinans AgPNB17		1	775							Avicennia germinans AgPNB17								
Avicennia germinans AgPNB18		1	775							Avicennia germinans AgPNB18								
Avicennia germinans AgPNB19		1	775							Avicennia germinans AgPNB19								
Avicennia germinans AgPNB2		1	775							Avicennia germinans AgPNB2								
Avicennia germinans AgPNB20		1	775							Avicennia germinans AgPNB20								
Avicennia germinans AgPNB21		1	775							Avicennia germinans AgPNB21								
Avicennia germinans AgPNB22		1	775							Avicennia germinans AgPNB22								
Avicennia germinans AgPNB23		1	775							Avicennia germinans AgPNB23								
Avicennia germinans AgPNB24		1	775							Avicennia germinans AgPNB24								
