Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Panax ginseng CYP716A52v2		1	585							Panax ginseng CYP716A52v2								
Eleutherococcus senticosus CYP-18		1	585							Eleutherococcus senticosus CYP-18								
Catharanthus roseus CYP716AL1		1	585							Catharanthus roseus CYP716AL1								
Medicago truncatula CYP716A12		1	585							Medicago truncatula CYP716A12								
Vitis vinifera CYP716A15		1	585							Vitis vinifera CYP716A15								
Vitis vinifera CYP716A17		1	585							Vitis vinifera CYP716A17								
Panax ginseng CYP716A53v2		1	585							Panax ginseng CYP716A53v2								
Panax ginseng CYP716A47		1	585							Panax ginseng CYP716A47								
Eleutherococcus senticosus CYP-17		1	585							Eleutherococcus senticosus CYP-17								
Glycyrrhiza uralensis CYP88D6		1	585							Glycyrrhiza uralensis CYP88D6								
Avena strigosa CYP51H10		1	585							Avena strigosa CYP51H10								
Arabidopsis thaliana CYP71A16		1	585							Arabidopsis thaliana CYP71A16								
Arabidopsis thaliana CYP705A1		1	585							Arabidopsis thaliana CYP705A1								
Arabidopsis thaliana CYP705A5		1	585							Arabidopsis thaliana CYP705A5								
Glycine max CYP93E1		1	585							Glycine max CYP93E1								
Medicago truncatula CYP93E2		1	585							Medicago truncatula CYP93E2								
Glycyrrhiza uralensis CYP93E3		1	585							Glycyrrhiza uralensis CYP93E3								
Eleutherococcus senticosus CYP-03		1	585							Eleutherococcus senticosus CYP-03								
Medicago truncatula CYP72A61v2		1	585							Medicago truncatula CYP72A61v2								
Medicago truncatula CYP72A68v2		1	585							Medicago truncatula CYP72A68v2								
Medicago truncatula CYP72A63		1	585							Medicago truncatula CYP72A63								
Glycyrrhiza uralensis CYP72A154		1	585							Glycyrrhiza uralensis CYP72A154								
