Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes
Arabidopsis thaliana 1		1	1077					PlantGDB: PUT-169a-Arabidopsis_thaliana-1191552665		Arabidopsis thaliana 1								Sequence available at http://www.plantgdb.org
Arabidopsis thaliana 2		1	1077					PlantGDB: PUT-169a-Arabidopsis_thaliana-1565552665		Arabidopsis thaliana 2								Sequence available at http://www.plantgdb.org
Artemisia annua 1		1	1077					PlantGDB: PUT-183a-Artemisia_annua-4505		Artemisia annua 1								Sequence available at http://www.plantgdb.org
Artemisia annua 2		1	1077					PlantGDB: PUT-183a-Artemisia_annua-4508		Artemisia annua 2								Sequence available at http://www.plantgdb.org
Brassica napus 1		1	1077					PlantGDB: PUT-173a-Brassica_napus-126806		Brassica napus 1								Sequence available at http://www.plantgdb.org
Brassica napus 2		1	1077					PlantGDB: PUT-173a-Brassica_napus-53062		Brassica napus 2								Sequence available at http://www.plantgdb.org
Brassica napus 3		1	1077					PlantGDB: PUT-173a-Brassica_napus-126185		Brassica napus 3								Sequence available at http://www.plantgdb.org
Brassica napus 4		1	1077					PlantGDB: PUT-173a-Brassica_napus-87148614		Brassica napus 4								Sequence available at http://www.plantgdb.org
Brassica napus 5		1	1077					PlantGDB: PUT-173a-Brassica_napus-97148614		Brassica napus 5								Sequence available at http://www.plantgdb.org
Brassica oleracea 1		1	1077					PlantGDB: PUT-159a-Brassica_oleracea_var__alboglabra-8230		Brassica oleracea 1								Sequence available at http://www.plantgdb.org
Brassica oleracea 2		1	1077					PlantGDB: PUT-159a-Brassica_oleracea_var__alboglabra-6441		Brassica oleracea 2								Sequence available at http://www.plantgdb.org
Brassica oleracea 3		1	1077					PlantGDB: PUT-163a-Brassica_oleracea-10534		Brassica oleracea 3								Sequence available at http://www.plantgdb.org
Brassica rapa 1		1	1077					PlantGDB: PUT-171a-Brassica_rapa-35093		Brassica rapa 1								Sequence available at http://www.plantgdb.org
Brassica rapa 2		1	1077					PlantGDB: PUT-171a-Brassica_rapa-16899		Brassica rapa 2								Sequence available at http://www.plantgdb.org
Brassica rapa 3		1	1077					PlantGDB: PUT-171a-Brassica_rapa-44485		Brassica rapa 3								Sequence available at http://www.plantgdb.org
Brassica rapa 4		1	1077					PlantGDB: PUT-171a-Brassica_rapa-44484		Brassica rapa 4								Sequence available at http://www.plantgdb.org
Capsicum annuum 1		1	1077					PlantGDB: PUT-171a-Capsicum_annuum-17927		Capsicum annuum 1								Sequence available at http://www.plantgdb.org
Capsicum annuum 2		1	1077					PlantGDB: PUT-171a-Capsicum_annuum-22581+PUT-171a-Capsicum_annuum-6835		Capsicum annuum 2								Sequence available at http://www.plantgdb.org
Citrus reticulata 1		1	1077							Citrus reticulata 1								Assembled from GenBank ESTs
Citrus sinensis 1		1	1077							Citrus sinensis 1								Assembled from GenBank ESTs
Citrus trifoliata 1		1	1077							Citrus trifoliata 1								Assembled from GenBank ESTs
Cryptomeria japonica 1		1	1077							Cryptomeria japonica 1								Assembled from GenBank ESTs
Curcuma longa 1		1	1077							Curcuma longa 1								Assembled from GenBank ESTs
Curcuma longa 2		1	1077							Curcuma longa 2								Assembled from GenBank ESTs
Cycas rumphii 1		1	1077							Cycas rumphii 1								Assembled from GenBank ESTs
Eucalyptus grandis 1		1	1077							Eucalyptus grandis 1								Assembled from GenBank ESTs
Fragaria vesca 1		1	1077							Fragaria vesca 1								Assembled from GenBank ESTs
Glycine max 1		1	1077					PlantGDB: PUT-169a-Glycine_max-1879271735		Glycine max 1								Sequence available at http://www.plantgdb.org
Glycine max 2		1	1077					PlantGDB: PUT-169a-Glycine_max-783271730		Glycine max 2								Sequence available at http://www.plantgdb.org
Glycine max 3		1	1077					PlantGDB: PUT-169a-Glycine_max-181263		Glycine max 3								Sequence available at http://www.plantgdb.org
Glycine max 4		1	1077					PlantGDB: PUT-169a-Glycine_max-1782271731		Glycine max 4								Sequence available at http://www.plantgdb.org
Gossypium raimondii 1		1	1077							Gossypium raimondii 1								Assembled from GenBank ESTs
Hordeum vulgare 1		1	1077							Hordeum vulgare 1								Assembled from GenBank ESTs
Linum usitatissimum 1		1	1077							Linum usitatissimum 1								Assembled from GenBank ESTs
Linum usitatissimum 2		1	1077							Linum usitatissimum 2								Assembled from GenBank ESTs
Lotus japonicus 1		1	1077					PlantGDB: PUT-177a-Lotus_japonicus-33039		Lotus japonicus 1								Sequence available at http://www.plantgdb.org
Lotus japonicus 2		1	1077					PlantGDB: PUT-177a-Lotus_japonicus-3480		Lotus japonicus 2								Sequence available at http://www.plantgdb.org
Malus domestica 1		1	1077					PlantGDB: PUT-173a-Malus_x_domestica-20592056+PUT-173a-Malus_x_domestica-61003		Malus domestica 1								Sequence available at http://www.plantgdb.org
Malus domestica 2		1	1077					PlantGDB: PUT-173a-Malus_x_domestica-28392057		Malus domestica 2								Sequence available at http://www.plantgdb.org
Manihot esculenta 1		1	1077					PlantGDB: PUT-165a-Manihot_esculenta-5151		Manihot esculenta 1								Sequence available at http://www.plantgdb.org
Manihot esculenta 2		1	1077					PlantGDB: PUT-165a-Manihot_esculenta-30396		Manihot esculenta 2								Sequence available at http://www.plantgdb.org
Medicago truncatula 1		1	1077				XM_003636036.1			Medicago truncatula 1								
Medicago truncatula 2		1	1077				XM_003611812.1			Medicago truncatula 2								
Mimulus guttatus 1		1	1077							Mimulus guttatus 1								Assembled from GenBank ESTs
Nicotiana benthamiana 1		1	1077					PlantGDB: PUT-173a-Nicotiana_benthamiana-5808		Nicotiana benthamiana 1								Sequence available at http://www.plantgdb.org
Nicotiana benthamiana 2		1	1077					PlantGDB: PUT-173a-Nicotiana_benthamiana-5098+PUT-173a-Nicotiana_benthamiana-5099		Nicotiana benthamiana 2								Sequence available at http://www.plantgdb.org
Nicotiana tabacum 1		1	1077					PlantGDB: PUT-173a-Nicotiana_tabacum-103622		Nicotiana tabacum 1								Sequence available at http://www.plantgdb.org
Nicotiana tabacum 2		1	1077					PlantGDB: PUT-173a-Nicotiana_tabacum-81133664		Nicotiana tabacum 2								Sequence available at http://www.plantgdb.org
Nicotiana tabacum 3		1	1077					PlantGDB: PUT-173a-Nicotiana_tabacum-97979		Nicotiana tabacum 3								Sequence available at http://www.plantgdb.org
Nicotiana tabacum 4		1	1077					PlantGDB: PUT-173a-Nicotiana_tabacum-100618		Nicotiana tabacum 4								Sequence available at http://www.plantgdb.org
Oryza sativa 1		1	1077					PlantGDB: PUT-163a-Oryza_sativa_Japonica_Group-2618157007		Oryza sativa 1								Sequence available at http://www.plantgdb.org
Phaseolus vulgaris 1		1	1077					PlantGDB: PUT-181a-Phaseolus_vulgaris-28105		Phaseolus vulgaris 1								Sequence available at http://www.plantgdb.org
Phaseolus vulgaris 2		1	1077					PlantGDB: PUT-181a-Phaseolus_vulgaris-29341		Phaseolus vulgaris 2								Sequence available at http://www.plantgdb.org
Physcomitrella patens 1		1	1077					PlantGDB: PUT-169a-Physcomitrella_patens-8007		Physcomitrella patens 1								Sequence available at http://www.plantgdb.org
Physcomitrella patens 2		1	1077					PlantGDB: PUT-169a-Physcomitrella_patens-12399		Physcomitrella patens 2								Sequence available at http://www.plantgdb.org
Physcomitrella patens 3		1	1077					PlantGDB: PUT-169a-Physcomitrella_patens-13900		Physcomitrella patens 3								Sequence available at http://www.plantgdb.org
Physcomitrella patens 4		1	1077					PlantGDB: PUT-169a-Physcomitrella_patens-4661445		Physcomitrella patens 4								Sequence available at http://www.plantgdb.org
Picea abies 1		1	1077							Picea abies 1								Assembled from GenBank ESTs
Picea sitchensis 1		1	1077					PlantGDB: PUT-183a-Picea_sitchensis-23092		Picea sitchensis 1								Sequence available at http://www.plantgdb.org
Pinus sylvestris 1		1	1077							Pinus sylvestris 1								Assembled from GenBank ESTs
Pinus taeda 1		1	1077					PlantGDB: PUT-157a-Pinus_taeda-5082549		Pinus taeda 1								Sequence available at http://www.plantgdb.org
Populus deltoides 1		1	1077					PlantGDB: PUT-163a-Populus_deltoides-6737		Populus deltoides 1								Sequence available at http://www.plantgdb.org
Populus deltoides 2		1	1077					PlantGDB: PUT-163a-Populus_deltoides-2884		Populus deltoides 2								Sequence available at http://www.plantgdb.org
Populus trichocarpa 1		1	1077					PlantGDB: PUT-157a-Populus_trichocarpa-19830721		Populus trichocarpa 1								Sequence available at http://www.plantgdb.org
Populus trichocarpa 2		1	1077					PlantGDB: PUT-157a-Populus_trichocarpa-19560		Populus trichocarpa 2								Sequence available at http://www.plantgdb.org
Populus trichocarpa x Populus deltoides 1		1	1077					PlantGDB: PUT-157a-Populus_trichocarpa_x_Populus_deltoides-3675		Populus trichocarpa x Populus deltoides 1								Sequence available at http://www.plantgdb.org
Populus trichocarpa x Populus deltoides 2		1	1077					PlantGDB: PUT-157a-Populus_trichocarpa_x_Populus_deltoides-4524241		Populus trichocarpa x Populus deltoides 2								Sequence available at http://www.plantgdb.org
Populus x canadensis 1		1	1077					PlantGDB: PUT-157a-Populus_x_canadensis-4133		Populus x canadensis 1								Sequence available at http://www.plantgdb.org
Populus x canadensis 2		1	1077					PlantGDB: PUT-157a-Populus_x_canadensis-2267		Populus x canadensis 2								Sequence available at http://www.plantgdb.org
Selaginella moellendorffii 1		1	1077					PlantGDB: PUT-165a-Selaginella_moellendorffii-22621524		Selaginella moellendorffii 1								Sequence available at http://www.plantgdb.org
Sequoia sempervirens 1		1	1077							Sequoia sempervirens 1								Assembled from GenBank ESTs
Solanum habrochaites 1		1	1077							Solanum habrochaites 1								Assembled from GenBank ESTs
Solanum habrochaites 2		1	1077							Solanum habrochaites 2								Assembled from GenBank ESTs
Solanum lycopersicum 1		1	1077					PlantGDB: PUT-171a-Solanum_lycopersicum-39579		Solanum lycopersicum 1								Sequence available at http://www.plantgdb.org
Solanum lycopersicum 2		1	1077					PlantGDB: PUT-171a-Solanum_lycopersicum-28645		Solanum lycopersicum 2								Sequence available at http://www.plantgdb.org
Solanum melongena 1		1	1077					PlantGDB: PUT-175a-Solanum_melongena-225788		Solanum melongena 1								Sequence available at http://www.plantgdb.org
Solanum melongena 2		1	1077					PlantGDB: PUT-175a-Solanum_melongena-13331		Solanum melongena 2								Sequence available at http://www.plantgdb.org
Solanum tuberosum 1		1	1077					PlantGDB: PUT-157a-Solanum_tuberosum-62673150		Solanum tuberosum 1								Sequence available at http://www.plantgdb.org
Solanum tuberosum 2		1	1077					PlantGDB: PUT-157a-Solanum_tuberosum-55973153		Solanum tuberosum 2								Sequence available at http://www.plantgdb.org
Taxus baccata 1		1	1077							Taxus baccata 1								Assembled from GenBank ESTs
Thellungiella halophila 1		1	1077							Thellungiella halophila 1								Assembled from GenBank ESTs
Thellungiella halophila 2		1	1077							Thellungiella halophila 2								Assembled from GenBank ESTs
Thellungiella halophila 3		1	1077							Thellungiella halophila 3								Assembled from GenBank ESTs
Theobroma cacao 1		1	1077							Theobroma cacao 1								Assembled from GenBank ESTs
Triticum aestivum 1		1	1077					PlantGDB: PUT-163b-Triticum_aestivum-3214165442+PUT-163b-Triticum_aestivum-3213165446		Triticum aestivum 1								Sequence available at http://www.plantgdb.org
Vitis vinifera 1		1	1077					PlantGDB: PUT-169a-Vitis_vinifera-6566258		Vitis vinifera 1								Sequence available at http://www.plantgdb.org
Vitis vinifera 2		1	1077					PlantGDB: PUT-169a-Vitis_vinifera-43472+PUT-169a-Vitis_vinifera-13966265		Vitis vinifera 2								Sequence available at http://www.plantgdb.org
Zea mays 1		1	1077					PlantGDB: PUT-5-171a-Zea_mays-1123		Zea mays 1								Sequence available at http://www.plantgdb.org
Zea mays 2		1	1077					PlantGDB: PUT-5-171a-Zea_mays-1125		Zea mays 2								Sequence available at http://www.plantgdb.org
Zingiber officinale 1		1	1077					PlantGDB: PUT-157a-Zingiber_officinale-13429		Zingiber officinale 1								Sequence available at http://www.plantgdb.org
