Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Colacium mucronatum SAG 1211-1		1	7190							Colacium mucronatum SAG 1211-1								
Colacium vesiculosum CCAP 1211/3		1	7190							Colacium vesiculosum CCAP 1211/3								
Cryptoglena pigra CCAP 1212/1		1	7190							Cryptoglena pigra CCAP 1212/1								
Cryptoglena skujae SAG 10.88		1	7190							Cryptoglena skujae SAG 10.88								
Discoplastis adunca ASW 08039		1	7190							Discoplastis adunca ASW 08039								
Discoplastis spathirhyncha SAG 1224-42		1	7190							Discoplastis spathirhyncha SAG 1224-42								
Euglena agilis ACOI 1232		1	7190							Euglena agilis ACOI 1232								
Euglena cantabrica SAG 1224-25		1	7190							Euglena cantabrica SAG 1224-25								
Euglena clara SAG 25.98		1	7190							Euglena clara SAG 25.98								
Euglena deses SAG 1224-19b		1	7190							Euglena deses SAG 1224-19b								
Euglena geniculata SAG 1244-4f		1	7190							Euglena geniculata SAG 1244-4f								
Euglena geniculata SAG 1224-21		1	7190							Euglena geniculata SAG 1224-21								
Euglena gracilis SAG 1224-5/15		1	7190							Euglena gracilis SAG 1224-5/15								
Euglena granulata ACOI 921		1	7190							Euglena granulata ACOI 921								
Euglena gymnodinioides MI 03		1	7190							Euglena gymnodinioides MI 03								
Euglena hiemalis CCAP 1244/35		1	7190							Euglena hiemalis CCAP 1244/35								
Euglena laciniata SAG1224-8c		1	7190							Euglena laciniata SAG1224-8c								
Euglena laciniata SAG 1224-31		1	7190							Euglena laciniata SAG 1224-31								
Euglena proxima SAG 1224-11a		1	7190							Euglena proxima SAG 1224-11a								
Euglena pseudostellata ACOI 2956		1	7190							Euglena pseudostellata ACOI 2956								
Euglena splendens MI 47		1	7190							Euglena splendens MI 47								
Euglena sociabilis ACO I920		1	7190							Euglena sociabilis ACO I920								
Euglena chadefaudii IAM E-11		1	7190							Euglena chadefaudii IAM E-11								
Euglena stellata UTEX 372		1	7190							Euglena stellata UTEX 372								
Euglena viridis ATCC PRA110		1	7190							Euglena viridis ATCC PRA110								
Euglena pseudoviridis SAG 1224-17c		1	7190							Euglena pseudoviridis SAG 1224-17c								
Euglena viridis SAG 1224-17d		1	7190							Euglena viridis SAG 1224-17d								
Euglena laciniata SAG 1224-12b		1	7190							Euglena laciniata SAG 1224-12b								
Euglenaria anabaena NJ 05		1	7190							Euglenaria anabaena NJ 05								
Euglenaria anabaena UTEX 373		1	7190							Euglenaria anabaena UTEX 373								
Euglenaria clavata NJ CP		1	7190							Euglenaria clavata NJ CP								
Euglena archaeoplastidiata MI 67		1	7190							Euglena archaeoplastidiata MI 67								
Eutreptiella braarudii CCMP 1594		1	7190							Eutreptiella braarudii CCMP 1594								
Eutreptiella pomquetensis CCMP 1491		1	7190							Eutreptiella pomquetensis CCMP 1491								
Eutreptia viridis SAG 1226-1c		1	7190							Eutreptia viridis SAG 1226-1c								
Lepocinclis ovum SAG 1244-8		1	7190							Lepocinclis ovum SAG 1244-8								
Lepocinclis spirogyroides SAG 1224-10b		1	7190							Lepocinclis spirogyroides SAG 1224-10b								
Lepocinclis acus UTEX 1316		1	7190							Lepocinclis acus UTEX 1316								
Lepocinclis tripteris UTEX 1311		1	7190							Lepocinclis tripteris UTEX 1311								
Monomorphina aenigmatica SAG 1261-9		1	7190							Monomorphina aenigmatica SAG 1261-9								
Monomorphina pyrum ACOI 1295		1	7190							Monomorphina pyrum ACOI 1295								
Monomorphina pyrum SAG 1244-5		1	7190							Monomorphina pyrum SAG 1244-5								
Monomorphina pyrum ASW 08011		1	7190							Monomorphina pyrum ASW 08011								
Monomorphina pseudpyrum CCAC 0093		1	7190							Monomorphina pseudpyrum CCAC 0093								
Monomorphina pyrum ACOI 2778		1	7190							Monomorphina pyrum ACOI 2778								
Monomorphina pyrum UTEX 2354		1	7190							Monomorphina pyrum UTEX 2354								
Phacus acuminatus UTEX 1288		1	7190							Phacus acuminatus UTEX 1288								
Phacus hamatus ASW 08032		1	7190							Phacus hamatus ASW 08032								
Phacus hamelii ACOI 1088		1	7190							Phacus hamelii ACOI 1088								
Phacus inflexus ACOI 1336		1	7190							Phacus inflexus ACOI 1336								
Phacus limnophila ACOI 1026		1	7190							Phacus limnophila ACOI 1026								
Phacus parvulus ASW 08060		1	7190							Phacus parvulus ASW 08060								
Phacus platyaulax ACOI 1120		1	7190							Phacus platyaulax ACOI 1120								
Phacus pleuronectes SAG 1261-3b		1	7190							Phacus pleuronectes SAG 1261-3b								
Phacus segretii ACOI 1337		1	7190							Phacus segretii ACOI 1337								
Phacus skujae UTEX 1285		1	7190							Phacus skujae UTEX 1285								
Phacus smulkowskianus SAG 58.81		1	7190							Phacus smulkowskianus SAG 58.81								
Phacus triqueter SAG 1261-8		1	7190							Phacus triqueter SAG 1261-8								
Phacus warszewiczii ASW 08064		1	7190							Phacus warszewiczii ASW 08064								
Strombomonas acuminata NJ S716		1	7190							Strombomonas acuminata NJ S716								
Strombomonas costata ACOI 1273		1	7190							Strombomonas costata ACOI 1273								
Strombomonas ovalis NJ S115		1	7190							Strombomonas ovalis NJ S115								
