Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Chara vulgaris		1	16290							Chara vulgaris								
Chondrus crispus		1	16290							Chondrus crispus								
Cyanidioschyzon merolae		1	16290							Cyanidioschyzon merolae								
Cyanidium caldarium		1	16290							Cyanidium caldarium								
Cyanophora paradoxa		1	16290							Cyanophora paradoxa								
Galdieria sulphuraria		1	16290							Galdieria sulphuraria								
Gracilariophila oryzoides		1	16290							Gracilariophila oryzoides								
Gracilariopsis andersonii		1	16290							Gracilariopsis andersonii								
Gracilariopsis lemaneiformis		1	16290							Gracilariopsis lemaneiformis								
Nephroselmis olivacea		1	16290							Nephroselmis olivacea								
Plocamiocolax pulvinata		1	16290							Plocamiocolax pulvinata								
Pyropia haitanensis		1	16290							Pyropia haitanensis								
Porphyra purpurea		1	16290							Porphyra purpurea								
Porphyra umbilicalis		1	16290							Porphyra umbilicalis								
Pyropia yezoensis		1	16290							Pyropia yezoensis								
