Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Cylindropuntia acanthocarpa		1	3594							Cylindropuntia acanthocarpa								
Cylindropuntia alcahes		1	3594							Cylindropuntia alcahes								
Cylindropuntia anteojoensis		1	3594							Cylindropuntia anteojoensis								
Cylindropuntia arbuscula		1	3594							Cylindropuntia arbuscula								
Cylindropuntia bigelovii		1	3594							Cylindropuntia bigelovii								
Cylindropuntia burrageana		1	3594							Cylindropuntia burrageana								
Cylindropuntia cf spinosior		1	3594							Cylindropuntia cf spinosior								
Cylindropuntia cholla		1	3594							Cylindropuntia cholla								
Cylindropuntia ciribe		1	3594							Cylindropuntia ciribe								
Cylindropuntia clavellina		1	3594							Cylindropuntia clavellina								
Cylindropuntia fulgida		1	3594							Cylindropuntia fulgida								
Cylindropuntia ganderi		1	3594							Cylindropuntia ganderi								
Cylindropuntia imbricata		1	3594							Cylindropuntia imbricata								
Cylindropuntia kleiniae		1	3594							Cylindropuntia kleiniae								
Cylindropuntia leptocaulis		1	3594							Cylindropuntia leptocaulis								
Cylindropuntia lindsayi		1	3594							Cylindropuntia lindsayi								
Cylindropuntia molesta		1	3594							Cylindropuntia molesta								
Cylindropuntia munzii		1	3594							Cylindropuntia munzii								
Cylindropuntia parryi		1	3594							Cylindropuntia parryi								
Cylindropuntia prolifera		1	3594							Cylindropuntia prolifera								
Cylindropuntia ramosissima		1	3594							Cylindropuntia ramosissima								
Cylindropuntia rosea		1	3594							Cylindropuntia rosea								
Cylindropuntia sanfelipensis		1	3594							Cylindropuntia sanfelipensis								
Cylindropuntia santamaria		1	3594							Cylindropuntia santamaria								
Cylindropuntia tesajo		1	3594							Cylindropuntia tesajo								
Cylindropuntia thurberi		1	3594							Cylindropuntia thurberi								
Cylindropuntia tunicata		1	3594							Cylindropuntia tunicata								
Cylindropuntia versicolor		1	3594							Cylindropuntia versicolor								
Cylindropuntia wolfii		1	3594							Cylindropuntia wolfii								
Cylindropuntia x tetracantha		1	3594							Cylindropuntia x tetracantha								
Grusonia aggeria		1	3594							Grusonia aggeria								
Grusonia bradtiana		1	3594							Grusonia bradtiana								
Grusonia clavata		1	3594							Grusonia clavata								
Grusonia emoryi		1	3594							Grusonia emoryi								
Grusonia grahamii		1	3594							Grusonia grahamii								
Grusonia invicta		1	3594							Grusonia invicta								
Grusonia kunzei		1	3594							Grusonia kunzei								
Grusonia marenae		1	3594							Grusonia marenae								
Grusonia moelleri1		1	3594							Grusonia moelleri1								
Grusonia moelleri2		1	3594							Grusonia moelleri2								
Grusonia parishii		1	3594							Grusonia parishii								
Grusonia schottii		1	3594							Grusonia schottii								
Grusonia vilis		1	3594							Grusonia vilis								
Micropuntia pulchella		1	3594							Micropuntia pulchella								
Pereskia aculeata		1	3594							Pereskia aculeata								
Pereskiopsis diguetii		1	3594							Pereskiopsis diguetii								
Pereskiopsis porteri		1	3594							Pereskiopsis porteri								
Portulaca oleracea		1	3594							Portulaca oleracea								
Quiabentia verticillata		1	3594							Quiabentia verticillata								
Quiabentia zehntneri		1	3594							Quiabentia zehntneri								
