Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes
Arbutus andrachne		1	692				AF091954			Arbutus andrachne								
Arbutus unedo 1		1	692				AF091952			Arbutus unedo 1								
Arbutus unedo 2		1	692				AF091953			Arbutus unedo 2								
Arbutus canariensis		1	692				ARCA5ITS			Arbutus canariensis								
Arbutus menziesii		1	692				AF086828			Arbutus menziesii								
Arbutus occidentalis		1	692				AF091955			Arbutus occidentalis								
Arbutus arizonica		1	692				AF091958			Arbutus arizonica								
Arbutus peninsularis		1	692				AF091956			Arbutus peninsularis								
Arbutus texana		1	692				AF091959	AF091960		Arbutus texana								
Arbutus xalapensis		1	692				AF091957			Arbutus xalapensis								
Arctostaphylos andersonii		1	692				ARAN5ITS			Arctostaphylos andersonii								
Arctostaphylos hookeri		1	692				AF091951			Arctostaphylos hookeri								
Arctostaphylos manzanita subsp  manzanita		1	692				AF352012			Arctostaphylos manzanita subsp  manzanita								
Arctostaphylos nummularia		1	692				AF091949			Arctostaphylos nummularia								
Arctostaphylos pungens		1	692				AF106820			Arctostaphylos pungens								
Arctostaphylos tomentosa		1	692				AF106823			Arctostaphylos tomentosa								
Arctostaphylos uva ursi		1	692				AF091950			Arctostaphylos uva ursi								
Arctous alpina		1	692				AF091961			Arctous alpina								
Arctous erythrocarpa		1	692				GQ281006			Arctous erythrocarpa								
Arctous rubra		1	692				AF091944			Arctous rubra								
Comarostaphylis arbutoides		1	692				KF419121			Comarostaphylis arbutoides								
Comarostaphylis discolor 1		1	692				AF091945			Comarostaphylis discolor 1								
Comarostaphylis discolor 2		1	692				AF091943			Comarostaphylis discolor 2								
Comarostaphylis diversifolia		1	692				AF091947			Comarostaphylis diversifolia								
Enkianthus campanulatus		1	692				AF091940			Enkianthus campanulatus								
Ornithostaphylos oppositifolia		1	692				AF091962	AF297794		Ornithostaphylos oppositifolia								
Pyrola rotundifolia		1	692				AF091939			Pyrola rotundifolia								
Vaccinium ovatum		1	692				AY274568			Vaccinium ovatum								
Xylococcus bicolor		1	692				AF091948			Xylococcus bicolor								
